REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000125,2,2024-10-13,2024-10-13,51410000,H.AITLA,office supplies,B0000125D,10345.66,USD,manual
B0000126,1,2024-10-13,2024-10-13,420000,H.AITLA,supplier invoice,B0000126D,-26380.35,USD,manual
B0000126,2,2024-10-13,2024-10-13,51410000,H.AITLA,supplier invoice,B0000126D,26380.35,USD,manual
B0000127,1,2024-11-23,2024-11-23,420000,WF-BATCH,service fee,B0000127D,-27935.33,USD,system
B0000127,2,2024-11-23,2024-11-23,51410000,WF-BATCH,service fee,B0000127D,27935.33,USD,system
B0000128,1,2024-05-01,2024-05-01,420000,S.ELFASI,utility fee,B0000128D,-67124.71,USD,manual
B0000128,2,2024-05-01,2024-05-01,51410000,S.ELFASI,utility fee,B0000128D,67124.71,USD,manual
B0000129,1,2024-06-23,2024-06-23,450000,Z.BERRADA,office supplies,B0000129D,-23003.40,USD,manual
B0000129,2,2024-06-23,2024-06-23,51410000,Z.BERRADA,office supplies,B0000129D,23003.40,USD,manual
B0000130,1,2024-09-24,2024-09-24,450000,S.ELFASI,rent charge,B0000130D,-75645.07,USD,manual
B0000130,2,2024-09-24,2024-09-24,51410000,S.ELFASI,rent charge,B0000130D,75645.07,USD,manual
B0000131,1,2024-12-19,2024-12-19,610000,N.FAROUK,service fee,B0000131D,-7961.60,USD,manual
B0000131,2,2024-12-19,2024-12-19,51410000,N.FAROUK,service fee,B0000131D,7961.60,USD,manual
B0000132,1,2024-12-18,2024-12-18,400000,S.ELFASI,service fee,B0000132D,-19892.01,USD,manual
B0000132,2,2024-12-18,2024-12-18,51410000,S.ELFASI,service fee,B0000132D,19892.01,USD,manual
B0000133,1,2024-11-26,2024-11-26,420000,SAP_JOB,rent charge,B0000133D,-37941.07,USD,system
B0000133,2,2024-11-26,2024-11-26,51410000,SAP_JOB,rent charge,B0000133D,37941.07,USD,system
B0000134,1,2024-10-17,2024-10-17,420000,K.MANSOURI,utility fee,B0000134D,-19921.46,USD,manual
B0000134,2,2024-10-17,2024-10-17,51410000,K.MANSOURI,utility fee,B0000134D,19921.46,USD,manual
B0000135,1,2024-03-26,2024-03-26,400000,S.ELFASI,supplier invoice,B0000135D,-35983.29,USD,manual
B0000135,2,2024-03-26,2024-03-26,51410000,S.ELFASI,supplier invoice,B0000135D,35983.29,USD,manual
B0000136,1,2024-12-19,2024-12-19,420000,M.BENNANI,supplier invoice,B0000136D,-38339.35,USD,manual
B0000136,2,2024-12-19,2024-12-19,51410000,M.BENNANI,supplier invoice,B0000136D,38339.35,USD,manual
B0000137,1,2024-03-15,2024-03-15,420000,K.MANSOURI,supplier invoice,B0000137D,-64513.99,USD,manual
B0000137,2,2024-03-15,2024-03-15,51410000,K.MANSOURI,supplier invoice,B0000137D,64513.99,USD,manual
B0000138,1,2024-12-17,2024-12-17,400000,Z.BERRADA,service fee,B0000138D,-32666.77,USD,manual
B0000138,2,2024-12-17,2024-12-17,51410000,Z.BERRADA,service fee,B0000138D,32666.77,USD,manual
B0000139,1,2024-01-21,2024-01-21,610000,M.BENNANI,office supplies,B0000139D,-23102.34,USD,manual
B0000139,2,2024-01-21,2024-01-21,51410000,M.BENNANI,office supplies,B0000139D,23102.34,USD,manual
B0000140,1,2024-05-01,2024-05-01,450000,M.BENNANI,office supplies,B0000140D,-20493.97,USD,manual
B0000140,2,2024-05-01,2024-05-01,51410000,M.BENNANI,office supplies,B0000140D,20493.97,USD,manual
B0000141,1,2024-06-16,2024-06-16,610000,Z.BERRADA,service fee,B0000141D,-11926.78,USD,manual
B0000141,2,2024-06-16,2024-06-16,51410000,Z.BERRADA,service fee,B0000141D,11926.78,USD,manual
B0000142,1,2024-04-20,2024-04-20,400000,IDOC_AUTO,rent charge,B0000142D,-100133.64,USD,system
B0000142,2,2024-04-20,2024-04-20,51410000,IDOC_AUTO,rent charge,B0000142D,100133.64,USD,system
B0000143,1,2024-08-01,2024-08-01,400000,M.BENNANI,service fee,B0000143D,-19701.66,USD,manual
B0000143,2,2024-08-01,2024-08-01,51410000,M.BENNANI,service fee,B0000143D,19701.66,USD,manual
B0000144,1,2024-09-14,2024-09-14,450000,S.ELFASI,service fee,B0000144D,-16996.20,USD,manual
B0000144,2,2024-09-14,2024-09-14,51410000,S.ELFASI,service fee,B0000144D,16996.20,USD,manual
B0000145,1,2024-07-24,2024-07-24,450000,M.BENNANI,supplier invoice,B0000145D,-23343.48,USD,manual
B0000145,2,2024-07-24,2024-07-24,51410000,M.BENNANI,supplier invoice,B0000145D,23343.48,USD,manual
B0000146,1,2024-02-24,2024-02-24,420000,Z.BERRADA,supplier invoice,B0000146D,-20416.11,USD,manual
B0000146,2,2024-02-24,2024-02-24,51410000,Z.BERRADA,supplier invoice,B0000146D,20416.11,USD,manual
B0000147,1,2024-01-13,2024-01-13,610000,M.BENNANI,service fee,B0000147D,-21807.46,USD,manual
B0000147,2,2024-01-13,2024-01-13,51410000,M.BENNANI,service fee,B0000147D,21807.46,USD,manual
B0000148,1,2024-07-21,2024-07-21,610000,M.BENNANI,service fee,B0000148D,-94285.86,USD,manual
B0000148,2,2024-07-21,2024-07-21,51410000,M.BENNANI,service fee,B0000148D,94285.86,USD,manual
B0000149,1,2024-07-20,2024-07-20,450000,Z.BERRADA,utility fee,B0000149D,-29905.47,USD,manual
B0000149,2,2024-07-20,2024-07-20,51410000,Z.BERRADA,utility fee,B0000149D,29905.47,USD,manual
B0000150,1,2024-04-05,2024-04-05,420000,K.MANSOURI,supplier invoice,B0000150D,-2521.13,USD,manual
B0000150,2,2024-04-05,2024-04-05,51410000,K.MANSOURI,supplier invoice,B0000150D,2521.13,USD,manual
B0000151,1,2024-12-02,2024-12-02,420000,M.BENNANI,service fee,B0000151D,-37460.89,USD,manual
B0000151,2,2024-12-02,2024-12-02,51410000,M.BENNANI,service fee,B0000151D,37460.89,USD,manual
B0000152,1,2024-01-14,2024-01-14,400000,WF-BATCH,service fee,B0000152D,-16548.15,USD,system
B0000152,2,2024-01-14,2024-01-14,51410000,WF-BATCH,service fee,B0000152D,16548.15,USD,system
B0000153,1,2024-12-09,2024-12-09,450000,H.AITLA,utility fee,B0000153D,-27906.30,USD,manual
B0000153,2,2024-12-09,2024-12-09,51410000,H.AITLA,utility fee,B0000153D,27906.30,USD,manual
B0000154,1,2024-01-16,2024-01-16,610000,H.AITLA,rent charge,B0000154D,-112683.88,USD,manual
B0000154,2,2024-01-16,2024-01-16,51410000,H.AITLA,rent charge,B0000154D,112683.88,USD,manual
B0000155,1,2024-04-21,2024-04-21,620000,H.AITLA,supplier invoice,B0000155D,-11444.00,USD,manual
B0000155,2,2024-04-21,2024-04-21,51410000,H.AITLA,supplier invoice,B0000155D,11444.00,USD,manual
B0000156,1,2024-08-14,2024-08-14,420000,S.ELFASI,rent charge,B0000156D,-25985.39,USD,manual
B0000156,2,2024-08-14,2024-08-14,51410000,S.ELFASI,rent charge,B0000156D,25985.39,USD,manual
B0000157,1,2024-01-21,2024-01-21,610000,K.MANSOURI,office supplies,B0000157D,-22379.87,USD,manual
B0000157,2,2024-01-21,2024-01-21,51410000,K.MANSOURI,office supplies,B0000157D,22379.87,USD,manual
B0000158,1,2024-01-17,2024-01-17,420000,M.BENNANI,service fee,B0000158D,-86851.62,USD,manual
B0000158,2,2024-01-17,2024-01-17,51410000,M.BENNANI,service fee,B0000158D,86851.62,USD,manual
B0000159,1,2024-02-11,2024-02-11,610000,K.MANSOURI,office supplies,B0000159D,-20529.11,USD,manual
B0000159,2,2024-02-11,2024-02-11,51410000,K.MANSOURI,office supplies,B0000159D,20529.11,USD,manual
B0000160,1,2024-03-26,2024-03-26,420000,IDOC_AUTO,service fee,B0000160D,-105799.35,USD,system
B0000160,2,2024-03-26,2024-03-26,51410000,IDOC_AUTO,service fee,B0000160D,105799.35,USD,system
B0000161,1,2024-11-14,2024-11-14,620000,H.AITLA,utility fee,B0000161D,-119155.67,USD,manual
B0000161,2,2024-11-14,2024-11-14,51410000,H.AITLA,utility fee,B0000161D,119155.67,USD,manual
B0000162,1,2024-10-08,2024-10-08,450000,M.BENNANI,service fee,B0000162D,-69996.11,USD,manual
B0000162,2,2024-10-08,2024-10-08,51410000,M.BENNANI,service fee,B0000162D,69996.11,USD,manual
B0000163,1,2024-08-19,2024-08-19,610000,Z.BERRADA,supplier invoice,B0000163D,-34672.91,USD,manual
B0000163,2,2024-08-19,2024-08-19,51410000,Z.BERRADA,supplier invoice,B0000163D,34672.91,USD,manual
B0000164,1,2024-03-23,2024-03-23,420000,Z.BERRADA,service fee,B0000164D,-7314.63,USD,manual
B0000164,2,2024-03-23,2024-03-23,51410000,Z.BERRADA,service fee,B0000164D,7314.63,USD,manual
B0000165,1,2024-10-19,2024-10-19,420000,S.ELFASI,supplier invoice,B0000165D,-17628.54,USD,manual
B0000165,2,2024-10-19,2024-10-19,51410000,S.ELFASI,supplier invoice,B0000165D,17628.54,USD,manual
B0000166,1,2024-02-02,2024-02-02,450000,M.BENNANI,rent charge,B0000166D,-46907.61,USD,manual
B0000166,2,2024-02-02,2024-02-02,51410000,M.BENNANI,rent charge,B0000166D,46907.61,USD,manual
B0000167,1,2024-02-15,2024-02-15,420000,M.BENNANI,service fee,B0000167D,-21433.23,USD,manual
B0000167,2,2024-02-15,2024-02-15,51410000,M.BENNANI,service fee,B0000167D,21433.23,USD,manual
B0000168,1,2024-11-13,2024-11-13,610000,M.BENNANI,supplier invoice,B0000168D,-36223.29,USD,manual
B0000168,2,2024-11-13,2024-11-13,51410000,M.BENNANI,supplier invoice,B0000168D,36223.29,USD,manual
B0000169,1,2024-08-19,2024-08-19,420000,H.AITLA,utility fee,B0000169D,-54767.63,USD,manual
B0000169,2,2024-08-19,2024-08-19,51410000,H.AITLA,utility fee,B0000169D,54767.63,USD,manual
B0000170,1,2024-12-04,2024-12-04,610000,K.MANSOURI,service fee,B0000170D,-5591.25,USD,manual
B0000170,2,2024-12-04,2024-12-04,51410000,K.MANSOURI,service fee,B0000170D,5591.25,USD,manual
B0000171,1,2024-01-17,2024-01-17,610000,M.BENNANI,supplier invoice,B0000171D,-26119.74,USD,manual
B0000171,2,2024-01-17,2024-01-17,51410000,M.BENNANI,supplier invoice,B0000171D,26119.74,USD,manual
B0000172,1,2024-04-21,2024-04-21,610000,H.AITLA,utility fee,B0000172D,-93688.56,USD,manual
B0000172,2,2024-04-21,2024-04-21,51410000,H.AITLA,utility fee,B0000172D,93688.56,USD,manual
B0000173,1,2024-05-15,2024-05-15,450000,K.MANSOURI,utility fee,B0000173D,-2026.02,USD,manual
B0000173,2,2024-05-15,2024-05-15,51410000,K.MANSOURI,utility fee,B0000173D,2026.02,USD,manual
B0000174,1,2024-11-13,2024-11-13,420000,H.AITLA,service fee,B0000174D,-12514.97,USD,manual
B0000174,2,2024-11-13,2024-11-13,51410000,H.AITLA,service fee,B0000174D,12514.97,USD,manual
B0000175,1,2024-01-05,2024-01-05,420000,WF-BATCH,rent charge,B0000175D,-29588.70,USD,system
B0000175,2,2024-01-05,2024-01-05,51410000,WF-BATCH,rent charge,B0000175D,29588.70,USD,system
B0000176,1,2024-01-06,2024-01-06,610000,M.BENNANI,utility fee,B0000176D,-37501.17,USD,manual
B0000176,2,2024-01-06,2024-01-06,51410000,M.BENNANI,utility fee,B0000176D,37501.17,USD,manual
B0000177,1,2024-12-05,2024-12-05,420000,H.AITLA,office supplies,B0000177D,-17441.77,USD,manual
B0000177,2,2024-12-05,2024-12-05,51410000,H.AITLA,office supplies,B0000177D,17441.77,USD,manual
B0000178,1,2024-10-06,2024-10-06,450000,S.ELFASI,rent charge,B0000178D,-38481.09,USD,manual
B0000178,2,2024-10-06,2024-10-06,51410000,S.ELFASI,rent charge,B0000178D,38481.09,USD,manual
B0000179,1,2024-07-17,2024-07-17,400000,H.AITLA,rent charge,B0000179D,-26928.47,USD,manual
B0000179,2,2024-07-17,2024-07-17,51410000,H.AITLA,rent charge,B0000179D,26928.47,USD,manual
B0000180,1,2024-06-25,2024-06-25,450000,S.ELFASI,office supplies,B0000180D,-27754.28,USD,manual
B0000180,2,2024-06-25,2024-06-25,51410000,S.ELFASI,office supplies,B0000180D,27754.28,USD,manual
B0000181,1,2024-02-18,2024-02-18,420000,M.BENNANI,office supplies,B0000181D,-11986.12,USD,manual
B0000181,2,2024-02-18,2024-02-18,51410000,M.BENNANI,office supplies,B0000181D,11986.12,USD,manual
B0000182,1,2024-05-03,2024-05-03,620000,H.AITLA,service fee,B0000182D,-28846.24,USD,manual
B0000182,2,2024-05-03,2024-05-03,51410000,H.AITLA,service fee,B0000182D,28846.24,USD,manual
B0000183,1,2024-08-04,2024-08-04,450000,M.BENNANI,office supplies,B0000183D,-8406.57,USD,manual
B0000183,2,2024-08-04,2024-08-04,51410000,M.BENNANI,office supplies,B0000183D,8406.57,USD,manual
B0000184,1,2024-02-24,2024-02-24,610000,M.BENNANI,supplier invoice,B0000184D,-17584.41,USD,manual
B0000184,2,2024-02-24,2024-02-24,51410000,M.BENNANI,supplier invoice,B0000184D,17584.41,USD,manual
B0000185,1,2024-01-16,2024-01-16,400000,Z.BERRADA,office supplies,B0000185D,-71530.98,USD,manual
B0000185,2,2024-01-16,2024-01-16,51410000,Z.BERRADA,office supplies,B0000185D,71530.98,USD,manual
B0000186,1,2024-01-19,2024-01-19,620000,K.MANSOURI,supplier invoice,B0000186D,-16404.10,USD,manual
B0000186,2,2024-01-19,2024-01-19,51410000,K.MANSOURI,supplier invoice,B0000186D,16404.10,USD,manual
B0000187,1,2024-03-01,2024-03-01,610000,M.BENNANI,office supplies,B0000187D,-37858.65,USD,manual
B0000187,2,2024-03-01,2024-03-01,51410000,M.BENNANI,office supplies,B0000187D,37858.65,USD,manual
B0000188,1,2024-01-25,2024-01-25,620000,M.BENNANI,utility fee,B0000188D,-24608.98,USD,manual
B0000188,2,2024-01-25,2024-01-25,51410000,M.BENNANI,utility fee,B0000188D,24608.98,USD,manual
B0000189,1,2024-09-01,2024-09-01,420000,Z.BERRADA,utility fee,B0000189D,-41965.66,USD,manual
B0000189,2,2024-09-01,2024-09-01,51410000,Z.BERRADA,utility fee,B0000189D,41965.66,USD,manual
B0000190,1,2024-06-17,2024-06-17,400000,K.MANSOURI,supplier invoice,B0000190D,-53776.58,USD,manual
B0000190,2,2024-06-17,2024-06-17,51410000,K.MANSOURI,supplier invoice,B0000190D,53776.58,USD,manual
B0000191,1,2024-11-16,2024-11-16,420000,Z.BERRADA,service fee,B0000191D,-33302.20,USD,manual
B0000191,2,2024-11-16,2024-11-16,51410000,Z.BERRADA,service fee,B0000191D,33302.20,USD,manual
B0000192,1,2024-11-19,2024-11-19,400000,H.AITLA,supplier invoice,B0000192D,-13153.60,USD,manual
B0000192,2,2024-11-19,2024-11-19,51410000,H.AITLA,supplier invoice,B0000192D,13153.60,USD,manual
B0000193,1,2024-04-10,2024-04-10,610000,S.ELFASI,rent charge,B0000193D,-1302.89,USD,manual
B0000193,2,2024-04-10,2024-04-10,51410000,S.ELFASI,rent charge,B0000193D,1302.89,USD,manual
B0000194,1,2024-10-09,2024-10-09,610000,K.MANSOURI,rent charge,B0000194D,-46760.58,USD,manual
B0000194,2,2024-10-09,2024-10-09,51410000,K.MANSOURI,rent charge,B0000194D,46760.58,USD,manual
B0000195,1,2024-05-19,2024-05-19,620000,M.BENNANI,supplier invoice,B0000195D,-109542.41,USD,manual
B0000195,2,2024-05-19,2024-05-19,51410000,M.BENNANI,supplier invoice,B0000195D,109542.41,USD,manual
B0000196,1,2024-09-18,2024-09-18,400000,Z.BERRADA,service fee,B0000196D,-34245.37,USD,manual
B0000196,2,2024-09-18,2024-09-18,51410000,Z.BERRADA,service fee,B0000196D,34245.37,USD,manual
B0000197,1,2024-07-14,2024-07-14,450000,Z.BERRADA,supplier invoice,B0000197D,-8606.18,USD,manual
B0000197,2,2024-07-14,2024-07-14,51410000,Z.BERRADA,supplier invoice,B0000197D,8606.18,USD,manual
B0000198,1,2024-09-22,2024-09-22,420000,S.ELFASI,utility fee,B0000198D,-76764.88,USD,manual
B0000198,2,2024-09-22,2024-09-22,51410000,S.ELFASI,utility fee,B0000198D,76764.88,USD,manual
B0000199,1,2024-07-16,2024-07-16,420000,H.AITLA,supplier invoice,B0000199D,-10039.89,USD,manual
B0000199,2,2024-07-16,2024-07-16,51410000,H.AITLA,supplier invoice,B0000199D,10039.89,USD,manual
B0000200,1,2024-12-19,2024-12-19,620000,K.MANSOURI,rent charge,B0000200D,-33977.37,USD,manual
B0000200,2,2024-12-19,2024-12-19,51410000,K.MANSOURI,rent charge,B0000200D,33977.37,USD,manual
B0000201,1,2024-06-03,2024-06-03,400000,S.ELFASI,rent charge,B0000201D,-22699.87,USD,manual
B0000201,2,2024-06-03,2024-06-03,51410000,S.ELFASI,rent charge,B0000201D,22699.87,USD,manual
B0000202,1,2024-11-25,2024-11-25,450000,SAP_JOB,utility fee,B0000202D,-13924.49,USD,system
B0000202,2,2024-11-25,2024-11-25,51410000,SAP_JOB,utility fee,B0000202D,13924.49,USD,system
B0000203,1,2024-11-08,2024-11-08,610000,S.ELFASI,supplier invoice,B0000203D,-24065.82,USD,manual
B0000203,2,2024-11-08,2024-11-08,51410000,S.ELFASI,supplier invoice,B0000203D,24065.82,USD,manual
B0000204,1,2024-08-11,2024-08-11,620000,H.AITLA,utility fee,B0000204D,-28542.50,USD,manual
B0000204,2,2024-08-11,2024-08-11,51410000,H.AITLA,utility fee,B0000204D,28542.50,USD,manual
B0000205,1,2024-09-25,2024-09-25,400000,S.ELFASI,supplier invoice,B0000205D,-27747.85,USD,manual
B0000205,2,2024-09-25,2024-09-25,51410000,S.ELFASI,supplier invoice,B0000205D,27747.85,USD,manual
B0000206,1,2024-07-14,2024-07-14,620000,S.ELFASI,service fee,B0000206D,-196004.66,USD,manual
B0000206,2,2024-07-14,2024-07-14,51410000,S.ELFASI,service fee,B0000206D,196004.66,USD,manual
B0000207,1,2024-02-17,2024-02-17,420000,H.AITLA,supplier invoice,B0000207D,-31508.51,USD,manual
B0000207,2,2024-02-17,2024-02-17,51410000,H.AITLA,supplier invoice,B0000207D,31508.51,USD,manual
B0000208,1,2024-10-14,2024-10-14,610000,S.ELFASI,utility fee,B0000208D,-26997.98,USD,manual
B0000208,2,2024-10-14,2024-10-14,51410000,S.ELFASI,utility fee,B0000208D,26997.98,USD,manual
B0000209,1,2024-04-06,2024-04-06,620000,Z.BERRADA,office supplies,B0000209D,-71226.05,USD,manual
B0000209,2,2024-04-06,2024-04-06,51410000,Z.BERRADA,office supplies,B0000209D,71226.05,USD,manual
B0000210,1,2024-06-02,2024-06-02,610000,S.ELFASI,service fee,B0000210D,-251386.64,USD,manual
B0000210,2,2024-06-02,2024-06-02,51410000,S.ELFASI,service fee,B0000210D,251386.64,USD,manual
B0000211,1,2024-12-07,2024-12-07,620000,Z.BERRADA,supplier invoice,B0000211D,-20897.73,USD,manual
B0000211,2,2024-12-07,2024-12-07,51410000,Z.BERRADA,supplier invoice,B0000211D,20897.73,USD,manual
B0000212,1,2024-01-13,2024-01-13,400000,H.AITLA,service fee,B0000212D,-7196.40,USD,manual
B0000212,2,2024-01-13,2024-01-13,51410000,H.AITLA,service fee,B0000212D,7196.40,USD,manual
B0000213,1,2024-01-10,2024-01-10,610000,M.BENNANI,utility fee,B0000213D,-59384.26,USD,manual
B0000213,2,2024-01-10,2024-01-10,51410000,M.BENNANI,utility fee,B0000213D,59384.26,USD,manual
B0000214,1,2024-01-06,2024-01-06,400000,S.ELFASI,service fee,B0000214D,-24230.23,USD,manual
B0000214,2,2024-01-06,2024-01-06,51410000,S.ELFASI,service fee,B0000214D,24230.23,USD,manual
B0000215,1,2024-01-14,2024-01-14,450000,K.MANSOURI,service fee,B0000215D,-36740.68,USD,manual
B0000215,2,2024-01-14,2024-01-14,51410000,K.MANSOURI,service fee,B0000215D,36740.68,USD,manual
B0000216,1,2024-12-12,2024-12-12,610000,M.BENNANI,service fee,B0000216D,-27035.57,USD,manual
B0000216,2,2024-12-12,2024-12-12,51410000,M.BENNANI,service fee,B0000216D,27035.57,USD,manual
B0000217,1,2024-03-11,2024-03-11,620000,M.BENNANI,utility fee,B0000217D,-14784.69,USD,manual
B0000217,2,2024-03-11,2024-03-11,51410000,M.BENNANI,utility fee,B0000217D,14784.69,USD,manual
B0000218,1,2024-06-25,2024-06-25,420000,M.BENNANI,service fee,B0000218D,-29272.51,USD,manual
B0000218,2,2024-06-25,2024-06-25,51410000,M.BENNANI,service fee,B0000218D,29272.51,USD,manual
B0000219,1,2024-05-19,2024-05-19,450000,H.AITLA,utility fee,B0000219D,-18932.53,USD,manual
B0000219,2,2024-05-19,2024-05-19,51410000,H.AITLA,utility fee,B0000219D,18932.53,USD,manual
B0000220,1,2024-09-11,2024-09-11,400000,K.MANSOURI,utility fee,B0000220D,-30460.24,USD,manual
B0000220,2,2024-09-11,2024-09-11,51410000,K.MANSOURI,utility fee,B0000220D,30460.24,USD,manual
B0000221,1,2024-03-02,2024-03-02,620000,WF-BATCH,office supplies,B0000221D,-38312.99,USD,system
B0000221,2,2024-03-02,2024-03-02,51410000,WF-BATCH,office supplies,B0000221D,38312.99,USD,system
B0000222,1,2024-09-11,2024-09-11,620000,S.ELFASI,rent charge,B0000222D,-20345.30,USD,manual
B0000222,2,2024-09-11,2024-09-11,51410000,S.ELFASI,rent charge,B0000222D,20345.30,USD,manual
B0000223,1,2024-02-04,2024-02-04,400000,H.AITLA,office supplies,B0000223D,-28011.96,USD,manual
B0000223,2,2024-02-04,2024-02-04,51410000,H.AITLA,office supplies,B0000223D,28011.96,USD,manual
B0000224,1,2024-10-03,2024-10-03,450000,M.BENNANI,office supplies,B0000224D,-69401.90,USD,manual
B0000224,2,2024-10-03,2024-10-03,51410000,M.BENNANI,office supplies,B0000224D,69401.90,USD,manual
B0000225,1,2024-10-11,2024-10-11,450000,S.ELFASI,supplier invoice,B0000225D,-35312.23,USD,manual
B0000225,2,2024-10-11,2024-10-11,51410000,S.ELFASI,supplier invoice,B0000225D,35312.23,USD,manual
B0000226,1,2024-04-01,2024-04-01,610000,K.MANSOURI,service fee,B0000226D,-31771.32,USD,manual
B0000226,2,2024-04-01,2024-04-01,51410000,K.MANSOURI,service fee,B0000226D,31771.32,USD,manual
B0000227,1,2024-08-19,2024-08-19,620000,M.BENNANI,office supplies,B0000227D,-41809.61,USD,manual
B0000227,2,2024-08-19,2024-08-19,51410000,M.BENNANI,office supplies,B0000227D,41809.61,USD,manual
B0000228,1,2024-02-15,2024-02-15,400000,SAP_JOB,office supplies,B0000228D,-7374.58,USD,system
B0000228,2,2024-02-15,2024-02-15,51410000,SAP_JOB,office supplies,B0000228D,7374.58,USD,system
B0000229,1,2024-02-05,2024-02-05,420000,M.BENNANI,utility fee,B0000229D,-92807.77,USD,manual
B0000229,2,2024-02-05,2024-02-05,51410000,M.BENNANI,utility fee,B0000229D,92807.77,USD,manual
B0000230,1,2024-05-16,2024-05-16,610000,SAP_JOB,utility fee,B0000230D,-34764.54,USD,system
B0000230,2,2024-05-16,2024-05-16,51410000,SAP_JOB,utility fee,B0000230D,34764.54,USD,system
B0000231,1,2024-09-01,2024-09-01,420000,H.AITLA,service fee,B0000231D,-8785.35,USD,manual
B0000231,2,2024-09-01,2024-09-01,51410000,H.AITLA,service fee,B0000231D,8785.35,USD,manual
B0000232,1,2024-02-06,2024-02-06,610000,H.AITLA,utility fee,B0000232D,-26923.79,USD,manual
B0000232,2,2024-02-06,2024-02-06,51410000,H.AITLA,utility fee,B0000232D,26923.79,USD,manual
B0000233,1,2024-03-02,2024-03-02,400000,M.BENNANI,utility fee,B0000233D,-40144.96,USD,manual
B0000233,2,2024-03-02,2024-03-02,51410000,M.BENNANI,utility fee,B0000233D,40144.96,USD,manual
B0000234,1,2024-09-15,2024-09-15,400000,M.BENNANI,supplier invoice,B0000234D,-117452.12,USD,manual
B0000234,2,2024-09-15,2024-09-15,51410000,M.BENNANI,supplier invoice,B0000234D,117452.12,USD,manual
B0000235,1,2024-09-07,2024-09-07,400000,H.AITLA,service fee,B0000235D,-33963.69,USD,manual
B0000235,2,2024-09-07,2024-09-07,51410000,H.AITLA,service fee,B0000235D,33963.69,USD,manual
B0000236,1,2024-05-03,2024-05-03,610000,S.ELFASI,service fee,B0000236D,-13997.06,USD,manual
B0000236,2,2024-05-03,2024-05-03,51410000,S.ELFASI,service fee,B0000236D,13997.06,USD,manual
B0000237,1,2024-04-22,2024-04-22,400000,M.BENNANI,rent charge,B0000237D,-20812.92,USD,manual
