ENTRY,LINE,POST_DATE,ACCOUNT,USER,DESCR,DOC,AMOUNT,CURRENCY,ENTRY_TYPE
JE000144,2,2026-01-09,4000,SAPUSER,Sales invoice,INV-000035,-4263.11,USD,system
JE000145,1,2026-01-09,1200,SAPUSER,Billing document posting,INV-000036,8521.09,USD,system
JE000145,2,2026-01-09,4000,SAPUSER,Billing document posting,INV-000036,-8521.09,USD,system
JE000146,1,2026-01-09,1200,SAPUSER,Sales invoice,INV-000037,2903.64,USD,system
JE000146,2,2026-01-09,4000,SAPUSER,Sales invoice,INV-000037,-2903.64,USD,system
JE000147,1,2026-01-09,1200,SAPUSER,Customer billing,INV-001916,4175.39,USD,system
JE000147,2,2026-01-09,4000,SAPUSER,Customer billing,INV-001916,-4175.39,USD,system
JE000148,1,2026-01-09,1200,SAPUSER,Sales invoice,INV-001917,8393.44,USD,system
JE000148,2,2026-01-09,4000,SAPUSER,Sales invoice,INV-001917,-8393.44,USD,system
JE000149,1,2026-01-09,1200,SAPUSER,Billing document posting,INV-001918,3430.10,USD,system
JE000149,2,2026-01-09,4000,SAPUSER,Billing document posting,INV-001918,-3430.10,USD,system
JE000150,1,2026-01-09,1200,SAPUSER,Billing document posting,INV-001919,5180.68,USD,system
JE000150,2,2026-01-09,4000,SAPUSER,Billing document posting,INV-001919,-5180.68,USD,system
JE000151,1,2026-01-09,1200,SAPUSER,Sales invoice,INV-001920,1712.33,USD,system
JE000151,2,2026-01-09,4000,SAPUSER,Sales invoice,INV-001920,-1712.33,USD,system
JE000152,1,2026-01-09,1200,SAPUSER,Billing document posting,INV-001921,6766.31,USD,system
JE000152,2,2026-01-09,4000,SAPUSER,Billing document posting,INV-001921,-6766.31,USD,system
JE000153,1,2026-01-09,1200,SAPUSER,Customer billing,INV-001922,4724.70,USD,system
JE000153,2,2026-01-09,4000,SAPUSER,Customer billing,INV-001922,-4724.70,USD,system
JE000154,1,2026-01-09,1200,SAPUSER,Billing document posting,INV-001923,7649.53,USD,system
JE000154,2,2026-01-09,4000,SAPUSER,Billing document posting,INV-001923,-7649.53,USD,system
JE000155,1,2026-01-09,1200,SAPUSER,Customer billing,INV-001924,3876.83,USD,system
JE000155,2,2026-01-09,4000,SAPUSER,Customer billing,INV-001924,-3876.83,USD,system
JE000156,1,2026-01-09,1200,SAPUSER,Customer billing,INV-001925,2363.36,USD,system
JE000156,2,2026-01-09,4000,SAPUSER,Customer billing,INV-001925,-2363.36,USD,system
JE000157,1,2026-01-09,7000,SMITH_C,Travel expense claim,EXP-000023,294.58,USD,manual
JE000157,2,2026-01-09,1000,SMITH_C,Travel expense claim,EXP-000023,-294.58,USD,manual
JE000158,1,2026-01-09,7000,PEREZ_A,Travel expense claim,EXP-000024,84.94,USD,manual
JE000158,2,2026-01-09,1000,PEREZ_A,Travel expense claim,EXP-000024,-84.94,USD,manual
JE000159,1,2026-01-09,7000,PEREZ_A,Travel expense claim,EXP-000025,362.37,USD,manual
JE000159,2,2026-01-09,1000,PEREZ_A,Travel expense claim,EXP-000025,-362.37,USD,manual
JE000160,1,2026-01-09,7000,JDOE,Travel expense claim,EXP-000026,418.32,USD,manual
JE000160,2,2026-01-09,1000,JDOE,Travel expense claim,EXP-000026,-418.32,USD,manual
JE000161,1,2026-01-09,7000,JONES_M,Travel expense claim,EXP-000950,341.04,USD,manual
JE000161,2,2026-01-09,1000,JONES_M,Travel expense claim,EXP-000950,-341.04,USD,manual
JE000162,1,2026-01-09,6000,MARTIN_B,Office supplies purchase,EXP-000951,127.84,USD,manual
JE000162,2,2026-01-09,1000,MARTIN_B,Office supplies purchase,EXP-000951,-127.84,USD,manual
JE000163,1,2026-01-09,7000,JDOE,Travel expense claim,EXP-001876,57.69,USD,manual
JE000163,2,2026-01-09,1000,JDOE,Travel expense claim,EXP-001876,-57.69,USD,manual
JE000164,1,2026-01-09,6000,SMITH_C,Office supplies purchase,EXP-001877,99.14,USD,manual
JE000164,2,2026-01-09,1000,SMITH_C,Office supplies purchase,EXP-001877,-99.14,USD,manual
JE000165,1,2026-01-09,6000,JDOE,Office supplies purchase,EXP-001878,186.08,USD,manual
JE000165,2,2026-01-09,1000,JDOE,Office supplies purchase,EXP-001878,-186.08,USD,manual
JE000166,1,2026-01-09,7000,SMITH_C,Travel expense claim,EXP-001879,320.04,USD,manual
JE000166,2,2026-01-09,1000,SMITH_C,Travel expense claim,EXP-001879,-320.04,USD,manual
JE000167,1,2026-01-09,6000,JONES_M,Office supplies purchase,EXP-001880,457.17,USD,manual
JE000167,2,2026-01-09,1000,JONES_M,Office supplies purchase,EXP-001880,-457.17,USD,manual
JE000168,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000038,7026.31,USD,system
JE000168,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000038,-7026.31,USD,system
JE000169,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-000039,5751.18,USD,system
JE000169,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-000039,-5751.18,USD,system
JE000170,1,2026-01-10,1200,SAPUSER,Customer billing,INV-000040,7330.83,USD,system
JE000170,2,2026-01-10,4000,SAPUSER,Customer billing,INV-000040,-7330.83,USD,system
JE000171,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000041,5558.87,USD,system
JE000171,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000041,-5558.87,USD,system
JE000172,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000042,7491.85,USD,system
JE000172,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000042,-7491.85,USD,system
JE000173,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-000043,3081.32,USD,system
JE000173,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-000043,-3081.32,USD,system
JE000174,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000044,2158.18,USD,system
JE000174,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000044,-2158.18,USD,system
JE000175,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000045,2021.42,USD,system
JE000175,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000045,-2021.42,USD,system
JE000176,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-000046,1273.13,USD,system
JE000176,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-000046,-1273.13,USD,system
JE000177,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-000047,4529.18,USD,system
JE000177,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-000047,-4529.18,USD,system
JE000178,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000048,3286.68,USD,system
JE000178,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000048,-3286.68,USD,system
JE000179,1,2026-01-10,1200,SAPUSER,Customer billing,INV-000049,7375.53,USD,system
JE000179,2,2026-01-10,4000,SAPUSER,Customer billing,INV-000049,-7375.53,USD,system
JE000180,1,2026-01-10,1200,SAPUSER,Customer billing,INV-000050,4866.87,USD,system
JE000180,2,2026-01-10,4000,SAPUSER,Customer billing,INV-000050,-4866.87,USD,system
JE000181,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000051,7463.90,USD,system
JE000181,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000051,-7463.90,USD,system
JE000182,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-000052,6719.43,USD,system
JE000182,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-000052,-6719.43,USD,system
JE000183,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-001926,7265.68,USD,system
JE000183,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-001926,-7265.68,USD,system
JE000184,1,2026-01-10,1200,SAPUSER,Customer billing,INV-001927,929.72,USD,system
JE000184,2,2026-01-10,4000,SAPUSER,Customer billing,INV-001927,-929.72,USD,system
JE000185,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-001928,5982.92,USD,system
JE000185,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-001928,-5982.92,USD,system
JE000186,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-001929,8270.88,USD,system
JE000186,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-001929,-8270.88,USD,system
JE000187,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-001930,1202.16,USD,system
JE000187,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-001930,-1202.16,USD,system
JE000188,1,2026-01-10,1200,SAPUSER,Customer billing,INV-001931,7112.04,USD,system
JE000188,2,2026-01-10,4000,SAPUSER,Customer billing,INV-001931,-7112.04,USD,system
JE000189,1,2026-01-10,1200,SAPUSER,Customer billing,INV-001932,2365.32,USD,system
JE000189,2,2026-01-10,4000,SAPUSER,Customer billing,INV-001932,-2365.32,USD,system
JE000190,1,2026-01-10,1200,SAPUSER,Customer billing,INV-001933,7151.66,USD,system
JE000190,2,2026-01-10,4000,SAPUSER,Customer billing,INV-001933,-7151.66,USD,system
JE000191,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-001934,5019.79,USD,system
JE000191,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-001934,-5019.79,USD,system
JE000192,1,2026-01-10,1200,SAPUSER,Billing document posting,INV-001935,5957.64,USD,system
JE000192,2,2026-01-10,4000,SAPUSER,Billing document posting,INV-001935,-5957.64,USD,system
JE000193,1,2026-01-10,1200,SAPUSER,Sales invoice,INV-001936,3809.04,USD,system
JE000193,2,2026-01-10,4000,SAPUSER,Sales invoice,INV-001936,-3809.04,USD,system
JE000194,1,2026-01-10,1200,SAPUSER,Customer billing,INV-001937,4970.64,USD,system
JE000194,2,2026-01-10,4000,SAPUSER,Customer billing,INV-001937,-4970.64,USD,system
JE000195,1,2026-01-10,6000,JDOE,Office supplies purchase,EXP-000027,119.48,USD,manual
JE000195,2,2026-01-10,1000,JDOE,Office supplies purchase,EXP-000027,-119.48,USD,manual
JE000196,1,2026-01-10,7000,MARTIN_B,Travel expense claim,EXP-000028,212.25,USD,manual
JE000196,2,2026-01-10,1000,MARTIN_B,Travel expense claim,EXP-000028,-212.25,USD,manual
JE000197,1,2026-01-10,7000,PEREZ_A,Travel expense claim,EXP-000029,57.85,USD,manual
JE000197,2,2026-01-10,1000,PEREZ_A,Travel expense claim,EXP-000029,-57.85,USD,manual
JE000198,1,2026-01-10,6000,JONES_M,Office supplies purchase,EXP-000030,237.40,USD,manual
JE000198,2,2026-01-10,1000,JONES_M,Office supplies purchase,EXP-000030,-237.40,USD,manual
JE000199,1,2026-01-10,6000,PEREZ_A,Office supplies purchase,EXP-000031,437.42,USD,manual
JE000199,2,2026-01-10,1000,PEREZ_A,Office supplies purchase,EXP-000031,-437.42,USD,manual
JE000200,1,2026-01-10,7000,SMITH_C,Travel expense claim,EXP-000952,145.71,USD,manual
JE000200,2,2026-01-10,1000,SMITH_C,Travel expense claim,EXP-000952,-145.71,USD,manual
JE000201,1,2026-01-10,6000,JDOE,Office supplies purchase,EXP-000953,208.58,USD,manual
JE000201,2,2026-01-10,1000,JDOE,Office supplies purchase,EXP-000953,-208.58,USD,manual
JE000202,1,2026-01-10,7000,JONES_M,Travel expense claim,EXP-000954,350.58,USD,manual
JE000202,2,2026-01-10,1000,JONES_M,Travel expense claim,EXP-000954,-350.58,USD,manual
JE000203,1,2026-01-10,7000,MARTIN_B,Travel expense claim,EXP-000955,251.59,USD,manual
JE000203,2,2026-01-10,1000,MARTIN_B,Travel expense claim,EXP-000955,-251.59,USD,manual
JE000204,1,2026-01-10,6000,JONES_M,Office supplies purchase,EXP-000956,373.01,USD,manual
JE000204,2,2026-01-10,1000,JONES_M,Office supplies purchase,EXP-000956,-373.01,USD,manual
JE000205,1,2026-01-10,7000,JDOE,Travel expense claim,EXP-000957,365.64,USD,manual
JE000205,2,2026-01-10,1000,JDOE,Travel expense claim,EXP-000957,-365.64,USD,manual
JE000206,1,2026-01-10,7000,SMITH_C,Travel expense claim,EXP-000958,179.93,USD,manual
JE000206,2,2026-01-10,1000,SMITH_C,Travel expense claim,EXP-000958,-179.93,USD,manual
JE000207,1,2026-01-11,1400,BATCHRUN,Intercompany settlement,IC-0002,6235.48,USD,system
JE000207,2,2026-01-11,2050,BATCHRUN,Intercompany settlement,IC-0002,-6235.48,USD,system
JE000208,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000053,7627.19,USD,system
JE000208,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000053,-7627.19,USD,system
JE000209,1,2026-01-11,1200,SAPUSER,Customer billing,INV-000054,2497.85,USD,system
JE000209,2,2026-01-11,4000,SAPUSER,Customer billing,INV-000054,-2497.85,USD,system
JE000210,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000055,7285.77,USD,system
JE000210,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000055,-7285.77,USD,system
JE000211,1,2026-01-11,1200,SAPUSER,Billing document posting,INV-000056,2041.42,USD,system
JE000211,2,2026-01-11,4000,SAPUSER,Billing document posting,INV-000056,-2041.42,USD,system
JE000212,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000057,2785.73,USD,system
JE000212,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000057,-2785.73,USD,system
JE000213,1,2026-01-11,1200,SAPUSER,Billing document posting,INV-000058,6930.71,USD,system
JE000213,2,2026-01-11,4000,SAPUSER,Billing document posting,INV-000058,-6930.71,USD,system
JE000214,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000059,4913.21,USD,system
JE000214,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000059,-4913.21,USD,system
JE000215,1,2026-01-11,1200,SAPUSER,Customer billing,INV-000060,7232.53,USD,system
JE000215,2,2026-01-11,4000,SAPUSER,Customer billing,INV-000060,-7232.53,USD,system
JE000216,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000061,3125.85,USD,system
JE000216,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000061,-3125.85,USD,system
JE000217,1,2026-01-11,1200,SAPUSER,Customer billing,INV-000062,1809.34,USD,system
JE000217,2,2026-01-11,4000,SAPUSER,Customer billing,INV-000062,-1809.34,USD,system
JE000218,1,2026-01-11,1200,SAPUSER,Billing document posting,INV-000063,1527.99,USD,system
JE000218,2,2026-01-11,4000,SAPUSER,Billing document posting,INV-000063,-1527.99,USD,system
JE000219,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000064,1719.42,USD,system
JE000219,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000064,-1719.42,USD,system
JE000220,1,2026-01-11,1200,SAPUSER,Sales invoice,INV-000065,2552.98,USD,system
JE000220,2,2026-01-11,4000,SAPUSER,Sales invoice,INV-000065,-2552.98,USD,system
JE000221,1,2026-01-11,1200,SAPUSER,Billing document posting,INV-000066,8198.74,USD,system
JE000221,2,2026-01-11,4000,SAPUSER,Billing document posting,INV-000066,-8198.74,USD,system
JE000222,1,2026-01-11,1200,SAPUSER,Billing document posting,INV-001938,6307.67,USD,system
JE000222,2,2026-01-11,4000,SAPUSER,Billing document posting,INV-001938,-6307.67,USD,system
JE000223,1,2026-01-11,1200,SAPUSER,Customer billing,INV-001939,7862.86,USD,system
JE000223,2,2026-01-11,4000,SAPUSER,Customer billing,INV-001939,-7862.86,USD,system
JE000224,1,2026-01-11,1200,SAPUSER,Customer billing,INV-001940,5480.68,USD,system
JE000224,2,2026-01-11,4000,SAPUSER,Customer billing,INV-001940,-5480.68,USD,system
JE000225,1,2026-01-11,1200,SAPUSER,Customer billing,INV-001941,4438.65,USD,system
JE000225,2,2026-01-11,4000,SAPUSER,Customer billing,INV-001941,-4438.65,USD,system
JE000226,1,2026-01-11,1200,SAPUSER,Billing document posting,INV-001942,4308.98,USD,system
JE000226,2,2026-01-11,4000,SAPUSER,Billing document posting,INV-001942,-4308.98,USD,system
JE000227,1,2026-01-11,1200,SAPUSER,Customer billing,INV-001943,5877.84,USD,system
JE000227,2,2026-01-11,4000,SAPUSER,Customer billing,INV-001943,-5877.84,USD,system
JE000228,1,2026-01-11,6000,MARTIN_B,Office supplies purchase,EXP-000959,215.68,USD,manual
JE000228,2,2026-01-11,1000,MARTIN_B,Office supplies purchase,EXP-000959,-215.68,USD,manual
JE000229,1,2026-01-11,7000,JONES_M,Travel expense claim,EXP-000960,182.98,USD,manual
JE000229,2,2026-01-11,1000,JONES_M,Travel expense claim,EXP-000960,-182.98,USD,manual
JE000230,1,2026-01-11,6000,SMITH_C,Office supplies purchase,EXP-000961,185.67,USD,manual
JE000230,2,2026-01-11,1000,SMITH_C,Office supplies purchase,EXP-000961,-185.67,USD,manual
JE000231,1,2026-01-11,6000,SMITH_C,Office supplies purchase,EXP-000962,194.92,USD,manual
JE000231,2,2026-01-11,1000,SMITH_C,Office supplies purchase,EXP-000962,-194.92,USD,manual
JE000232,1,2026-01-11,7000,MARTIN_B,Travel expense claim,EXP-000963,291.50,USD,manual
JE000232,2,2026-01-11,1000,MARTIN_B,Travel expense claim,EXP-000963,-291.50,USD,manual
JE000233,1,2026-01-11,7000,JDOE,Travel expense claim,EXP-001881,201.65,USD,manual
JE000233,2,2026-01-11,1000,JDOE,Travel expense claim,EXP-001881,-201.65,USD,manual
JE000234,1,2026-01-11,6000,JDOE,Office supplies purchase,EXP-001882,195.21,USD,manual
JE000234,2,2026-01-11,1000,JDOE,Office supplies purchase,EXP-001882,-195.21,USD,manual
JE000235,1,2026-01-11,6000,JONES_M,Office supplies purchase,EXP-001883,34.74,USD,manual
JE000235,2,2026-01-11,1000,JONES_M,Office supplies purchase,EXP-001883,-34.74,USD,manual
JE000236,1,2026-01-11,7000,MARTIN_B,Travel expense claim,EXP-001884,462.78,USD,manual
JE000236,2,2026-01-11,1000,MARTIN_B,Travel expense claim,EXP-001884,-462.78,USD,manual
JE000237,1,2026-01-11,6000,SMITH_C,Office supplies purchase,EXP-001885,34.99,USD,manual
JE000237,2,2026-01-11,1000,SMITH_C,Office supplies purchase,EXP-001885,-34.99,USD,manual
JE000238,1,2026-01-11,7000,SMITH_C,Travel expense claim,EXP-001886,70.73,USD,manual
JE000238,2,2026-01-11,1000,SMITH_C,Travel expense claim,EXP-001886,-70.73,USD,manual
JE000239,1,2026-01-11,7000,SMITH_C,Travel expense claim,EXP-001887,456.69,USD,manual
JE000239,2,2026-01-11,1000,SMITH_C,Travel expense claim,EXP-001887,-456.69,USD,manual
JE000240,1,2026-01-11,6000,PEREZ_A,Office supplies purchase,EXP-001888,344.58,USD,manual
JE000240,2,2026-01-11,1000,PEREZ_A,Office supplies purchase,EXP-001888,-344.58,USD,manual
JE000241,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-000067,3091.41,USD,system
JE000241,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-000067,-3091.41,USD,system
JE000242,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000068,7432.49,USD,system
JE000242,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000068,-7432.49,USD,system
JE000243,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000069,4070.57,USD,system
JE000243,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000069,-4070.57,USD,system
JE000244,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-000070,6198.95,USD,system
JE000244,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-000070,-6198.95,USD,system
JE000245,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000071,8493.41,USD,system
JE000245,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000071,-8493.41,USD,system
JE000246,1,2026-01-12,1200,SAPUSER,Customer billing,INV-000072,855.81,USD,system
JE000246,2,2026-01-12,4000,SAPUSER,Customer billing,INV-000072,-855.81,USD,system
JE000247,1,2026-01-12,1200,SAPUSER,Customer billing,INV-000073,2019.54,USD,system
JE000247,2,2026-01-12,4000,SAPUSER,Customer billing,INV-000073,-2019.54,USD,system
JE000248,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000074,2573.78,USD,system
JE000248,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000074,-2573.78,USD,system
JE000249,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-000075,6576.67,USD,system
JE000249,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-000075,-6576.67,USD,system
JE000250,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-000076,4040.71,USD,system
JE000250,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-000076,-4040.71,USD,system
JE000251,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000077,4091.97,USD,system
JE000251,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000077,-4091.97,USD,system
JE000252,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000078,4516.01,USD,system
JE000252,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000078,-4516.01,USD,system
JE000253,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-000079,1809.82,USD,system
JE000253,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-000079,-1809.82,USD,system
JE000254,1,2026-01-12,1200,SAPUSER,Customer billing,INV-000080,7020.91,USD,system
JE000254,2,2026-01-12,4000,SAPUSER,Customer billing,INV-000080,-7020.91,USD,system
JE000255,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-000081,4366.90,USD,system
JE000255,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-000081,-4366.90,USD,system
JE000256,1,2026-01-12,1200,SAPUSER,Customer billing,INV-000082,2111.40,USD,system
JE000256,2,2026-01-12,4000,SAPUSER,Customer billing,INV-000082,-2111.40,USD,system
JE000257,1,2026-01-12,1200,SAPUSER,Customer billing,INV-001944,3136.31,USD,system
JE000257,2,2026-01-12,4000,SAPUSER,Customer billing,INV-001944,-3136.31,USD,system
JE000258,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-001945,1785.14,USD,system
JE000258,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-001945,-1785.14,USD,system
JE000259,1,2026-01-12,1200,SAPUSER,Customer billing,INV-001946,3343.64,USD,system
JE000259,2,2026-01-12,4000,SAPUSER,Customer billing,INV-001946,-3343.64,USD,system
JE000260,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-001947,1725.30,USD,system
JE000260,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-001947,-1725.30,USD,system
JE000261,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-001948,3927.25,USD,system
JE000261,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-001948,-3927.25,USD,system
JE000262,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-001949,8456.84,USD,system
JE000262,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-001949,-8456.84,USD,system
JE000263,1,2026-01-12,1200,SAPUSER,Billing document posting,INV-001950,6193.74,USD,system
JE000263,2,2026-01-12,4000,SAPUSER,Billing document posting,INV-001950,-6193.74,USD,system
JE000264,1,2026-01-12,1200,SAPUSER,Sales invoice,INV-001951,7096.03,USD,system
JE000264,2,2026-01-12,4000,SAPUSER,Sales invoice,INV-001951,-7096.03,USD,system
