REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000125,2,2024-07-17,2024-07-17,51410000,S.ELFASI,supplier invoice,B0000125D,15559.13,USD,manual
B0000126,1,2024-01-21,2024-01-21,620000,H.AITLA,rent charge,B0000126D,-2751.47,USD,manual
B0000126,2,2024-01-21,2024-01-21,51410000,H.AITLA,rent charge,B0000126D,2751.47,USD,manual
B0000127,1,2024-04-17,2024-04-17,400000,K.MANSOURI,rent charge,B0000127D,-19068.11,USD,manual
B0000127,2,2024-04-17,2024-04-17,51410000,K.MANSOURI,rent charge,B0000127D,19068.11,USD,manual
B0000128,1,2024-03-21,2024-03-21,620000,Z.BERRADA,rent charge,B0000128D,-12226.81,USD,manual
B0000128,2,2024-03-21,2024-03-21,51410000,Z.BERRADA,rent charge,B0000128D,12226.81,USD,manual
B0000129,1,2024-08-17,2024-08-17,420000,IDOC_AUTO,service fee,B0000129D,-4327.03,USD,system
B0000129,2,2024-08-17,2024-08-17,51410000,IDOC_AUTO,service fee,B0000129D,4327.03,USD,system
B0000130,1,2024-04-06,2024-04-06,450000,H.AITLA,office supplies,B0000130D,-11353.83,USD,manual
B0000130,2,2024-04-06,2024-04-06,51410000,H.AITLA,office supplies,B0000130D,11353.83,USD,manual
B0000131,1,2024-03-19,2024-03-19,620000,K.MANSOURI,supplier invoice,B0000131D,-31305.87,USD,manual
B0000131,2,2024-03-19,2024-03-19,51410000,K.MANSOURI,supplier invoice,B0000131D,31305.87,USD,manual
B0000132,1,2024-11-08,2024-11-08,420000,M.BENNANI,utility fee,B0000132D,-116715.49,USD,manual
B0000132,2,2024-11-08,2024-11-08,51410000,M.BENNANI,utility fee,B0000132D,116715.49,USD,manual
B0000133,1,2024-06-23,2024-06-23,620000,M.BENNANI,utility fee,B0000133D,-8090.46,USD,manual
B0000133,2,2024-06-23,2024-06-23,51410000,M.BENNANI,utility fee,B0000133D,8090.46,USD,manual
B0000134,1,2024-05-21,2024-05-21,450000,M.BENNANI,service fee,B0000134D,-59897.65,USD,manual
B0000134,2,2024-05-21,2024-05-21,51410000,M.BENNANI,service fee,B0000134D,59897.65,USD,manual
B0000135,1,2024-03-06,2024-03-06,620000,S.ELFASI,office supplies,B0000135D,-10317.85,USD,manual
B0000135,2,2024-03-06,2024-03-06,51410000,S.ELFASI,office supplies,B0000135D,10317.85,USD,manual
B0000136,1,2024-01-16,2024-01-16,420000,K.MANSOURI,utility fee,B0000136D,-25438.17,USD,manual
B0000136,2,2024-01-16,2024-01-16,51410000,K.MANSOURI,utility fee,B0000136D,25438.17,USD,manual
B0000137,1,2024-02-23,2024-02-23,610000,K.MANSOURI,office supplies,B0000137D,-51331.17,USD,manual
B0000137,2,2024-02-23,2024-02-23,51410000,K.MANSOURI,office supplies,B0000137D,51331.17,USD,manual
B0000138,1,2024-07-16,2024-07-16,450000,S.ELFASI,utility fee,B0000138D,-24487.34,USD,manual
B0000138,2,2024-07-16,2024-07-16,51410000,S.ELFASI,utility fee,B0000138D,24487.34,USD,manual
B0000139,1,2024-08-24,2024-08-24,450000,M.BENNANI,office supplies,B0000139D,-67487.76,USD,manual
B0000139,2,2024-08-24,2024-08-24,51410000,M.BENNANI,office supplies,B0000139D,67487.76,USD,manual
B0000140,1,2024-08-17,2024-08-17,620000,M.BENNANI,rent charge,B0000140D,-15143.22,USD,manual
B0000140,2,2024-08-17,2024-08-17,51410000,M.BENNANI,rent charge,B0000140D,15143.22,USD,manual
B0000141,1,2024-09-14,2024-09-14,400000,H.AITLA,office supplies,B0000141D,-40828.16,USD,manual
B0000141,2,2024-09-14,2024-09-14,51410000,H.AITLA,office supplies,B0000141D,40828.16,USD,manual
B0000142,1,2024-05-08,2024-05-08,450000,K.MANSOURI,supplier invoice,B0000142D,-397928.11,USD,manual
B0000142,2,2024-05-08,2024-05-08,51410000,K.MANSOURI,supplier invoice,B0000142D,397928.11,USD,manual
B0000143,1,2024-06-19,2024-06-19,450000,K.MANSOURI,rent charge,B0000143D,-38078.14,USD,manual
B0000143,2,2024-06-19,2024-06-19,51410000,K.MANSOURI,rent charge,B0000143D,38078.14,USD,manual
B0000144,1,2024-12-15,2024-12-15,610000,WF-BATCH,rent charge,B0000144D,-22984.33,USD,system
B0000144,2,2024-12-15,2024-12-15,51410000,WF-BATCH,rent charge,B0000144D,22984.33,USD,system
B0000145,1,2024-12-25,2024-12-25,450000,S.ELFASI,supplier invoice,B0000145D,-6954.90,USD,manual
B0000145,2,2024-12-25,2024-12-25,51410000,S.ELFASI,supplier invoice,B0000145D,6954.90,USD,manual
B0000146,1,2024-07-05,2024-07-05,450000,Z.BERRADA,rent charge,B0000146D,-1535.51,USD,manual
B0000146,2,2024-07-05,2024-07-05,51410000,Z.BERRADA,rent charge,B0000146D,1535.51,USD,manual
B0000147,1,2024-11-22,2024-11-22,400000,Z.BERRADA,office supplies,B0000147D,-39345.55,USD,manual
B0000147,2,2024-11-22,2024-11-22,51410000,Z.BERRADA,office supplies,B0000147D,39345.55,USD,manual
B0000148,1,2024-09-09,2024-09-09,620000,K.MANSOURI,rent charge,B0000148D,-32430.35,USD,manual
B0000148,2,2024-09-09,2024-09-09,51410000,K.MANSOURI,rent charge,B0000148D,32430.35,USD,manual
B0000149,1,2024-08-07,2024-08-07,420000,Z.BERRADA,office supplies,B0000149D,-1170.73,USD,manual
B0000149,2,2024-08-07,2024-08-07,51410000,Z.BERRADA,office supplies,B0000149D,1170.73,USD,manual
B0000150,1,2024-05-17,2024-05-17,620000,IDOC_AUTO,supplier invoice,B0000150D,-31902.96,USD,system
B0000150,2,2024-05-17,2024-05-17,51410000,IDOC_AUTO,supplier invoice,B0000150D,31902.96,USD,system
B0000151,1,2024-04-12,2024-04-12,400000,S.ELFASI,rent charge,B0000151D,-18949.46,USD,manual
B0000151,2,2024-04-12,2024-04-12,51410000,S.ELFASI,rent charge,B0000151D,18949.46,USD,manual
B0000152,1,2024-08-15,2024-08-15,400000,M.BENNANI,office supplies,B0000152D,-67505.43,USD,manual
B0000152,2,2024-08-15,2024-08-15,51410000,M.BENNANI,office supplies,B0000152D,67505.43,USD,manual
B0000153,1,2024-02-06,2024-02-06,450000,H.AITLA,rent charge,B0000153D,-13885.01,USD,manual
B0000153,2,2024-02-06,2024-02-06,51410000,H.AITLA,rent charge,B0000153D,13885.01,USD,manual
B0000154,1,2024-06-10,2024-06-10,420000,Z.BERRADA,office supplies,B0000154D,-110268.86,USD,manual
B0000154,2,2024-06-10,2024-06-10,51410000,Z.BERRADA,office supplies,B0000154D,110268.86,USD,manual
B0000155,1,2024-05-26,2024-05-26,400000,M.BENNANI,utility fee,B0000155D,-35882.14,USD,manual
B0000155,2,2024-05-26,2024-05-26,51410000,M.BENNANI,utility fee,B0000155D,35882.14,USD,manual
B0000156,1,2024-07-08,2024-07-08,610000,S.ELFASI,office supplies,B0000156D,-75780.87,USD,manual
B0000156,2,2024-07-08,2024-07-08,51410000,S.ELFASI,office supplies,B0000156D,75780.87,USD,manual
B0000157,1,2024-07-03,2024-07-03,620000,M.BENNANI,rent charge,B0000157D,-7413.35,USD,manual
B0000157,2,2024-07-03,2024-07-03,51410000,M.BENNANI,rent charge,B0000157D,7413.35,USD,manual
B0000158,1,2024-05-18,2024-05-18,620000,M.BENNANI,office supplies,B0000158D,-66685.97,USD,manual
B0000158,2,2024-05-18,2024-05-18,51410000,M.BENNANI,office supplies,B0000158D,66685.97,USD,manual
B0000159,1,2024-03-06,2024-03-06,450000,H.AITLA,utility fee,B0000159D,-32478.37,USD,manual
B0000159,2,2024-03-06,2024-03-06,51410000,H.AITLA,utility fee,B0000159D,32478.37,USD,manual
B0000160,1,2024-09-15,2024-09-15,620000,S.ELFASI,rent charge,B0000160D,-215943.24,USD,manual
B0000160,2,2024-09-15,2024-09-15,51410000,S.ELFASI,rent charge,B0000160D,215943.24,USD,manual
B0000161,1,2024-05-10,2024-05-10,400000,K.MANSOURI,service fee,B0000161D,-68776.74,USD,manual
B0000161,2,2024-05-10,2024-05-10,51410000,K.MANSOURI,service fee,B0000161D,68776.74,USD,manual
B0000162,1,2024-05-16,2024-05-16,610000,K.MANSOURI,rent charge,B0000162D,-112702.86,USD,manual
B0000162,2,2024-05-16,2024-05-16,51410000,K.MANSOURI,rent charge,B0000162D,112702.86,USD,manual
B0000163,1,2024-01-09,2024-01-09,400000,S.ELFASI,service fee,B0000163D,-107288.49,USD,manual
B0000163,2,2024-01-09,2024-01-09,51410000,S.ELFASI,service fee,B0000163D,107288.49,USD,manual
B0000164,1,2024-02-17,2024-02-17,420000,Z.BERRADA,supplier invoice,B0000164D,-20593.53,USD,manual
B0000164,2,2024-02-17,2024-02-17,51410000,Z.BERRADA,supplier invoice,B0000164D,20593.53,USD,manual
B0000165,1,2024-12-04,2024-12-04,610000,Z.BERRADA,service fee,B0000165D,-1623.81,USD,manual
B0000165,2,2024-12-04,2024-12-04,51410000,Z.BERRADA,service fee,B0000165D,1623.81,USD,manual
B0000166,1,2024-07-22,2024-07-22,420000,S.ELFASI,rent charge,B0000166D,-31097.58,USD,manual
B0000166,2,2024-07-22,2024-07-22,51410000,S.ELFASI,rent charge,B0000166D,31097.58,USD,manual
B0000167,1,2024-10-24,2024-10-24,450000,H.AITLA,office supplies,B0000167D,-34820.44,USD,manual
B0000167,2,2024-10-24,2024-10-24,51410000,H.AITLA,office supplies,B0000167D,34820.44,USD,manual
B0000168,1,2024-05-04,2024-05-04,450000,SAP_JOB,supplier invoice,B0000168D,-25292.04,USD,system
B0000168,2,2024-05-04,2024-05-04,51410000,SAP_JOB,supplier invoice,B0000168D,25292.04,USD,system
B0000169,1,2024-01-10,2024-01-10,620000,IDOC_AUTO,office supplies,B0000169D,-38919.03,USD,system
B0000169,2,2024-01-10,2024-01-10,51410000,IDOC_AUTO,office supplies,B0000169D,38919.03,USD,system
B0000170,1,2024-09-14,2024-09-14,620000,K.MANSOURI,rent charge,B0000170D,-3431.77,USD,manual
B0000170,2,2024-09-14,2024-09-14,51410000,K.MANSOURI,rent charge,B0000170D,3431.77,USD,manual
B0000171,1,2024-07-18,2024-07-18,400000,K.MANSOURI,rent charge,B0000171D,-118651.79,USD,manual
B0000171,2,2024-07-18,2024-07-18,51410000,K.MANSOURI,rent charge,B0000171D,118651.79,USD,manual
B0000172,1,2024-12-23,2024-12-23,620000,K.MANSOURI,utility fee,B0000172D,-13077.69,USD,manual
B0000172,2,2024-12-23,2024-12-23,51410000,K.MANSOURI,utility fee,B0000172D,13077.69,USD,manual
B0000173,1,2024-10-20,2024-10-20,420000,S.ELFASI,utility fee,B0000173D,-100261.57,USD,manual
B0000173,2,2024-10-20,2024-10-20,51410000,S.ELFASI,utility fee,B0000173D,100261.57,USD,manual
B0000174,1,2024-09-19,2024-09-19,610000,M.BENNANI,office supplies,B0000174D,-15461.11,USD,manual
B0000174,2,2024-09-19,2024-09-19,51410000,M.BENNANI,office supplies,B0000174D,15461.11,USD,manual
B0000175,1,2024-09-13,2024-09-13,450000,Z.BERRADA,utility fee,B0000175D,-32436.54,USD,manual
B0000175,2,2024-09-13,2024-09-13,51410000,Z.BERRADA,utility fee,B0000175D,32436.54,USD,manual
B0000176,1,2024-06-26,2024-06-26,420000,H.AITLA,supplier invoice,B0000176D,-65147.39,USD,manual
B0000176,2,2024-06-26,2024-06-26,51410000,H.AITLA,supplier invoice,B0000176D,65147.39,USD,manual
B0000177,1,2024-07-20,2024-07-20,620000,S.ELFASI,office supplies,B0000177D,-38124.89,USD,manual
B0000177,2,2024-07-20,2024-07-20,51410000,S.ELFASI,office supplies,B0000177D,38124.89,USD,manual
B0000178,1,2024-05-05,2024-05-05,400000,Z.BERRADA,rent charge,B0000178D,-40187.52,USD,manual
B0000178,2,2024-05-05,2024-05-05,51410000,Z.BERRADA,rent charge,B0000178D,40187.52,USD,manual
B0000179,1,2024-01-04,2024-01-04,620000,Z.BERRADA,supplier invoice,B0000179D,-34533.76,USD,manual
B0000179,2,2024-01-04,2024-01-04,51410000,Z.BERRADA,supplier invoice,B0000179D,34533.76,USD,manual
B0000180,1,2024-12-17,2024-12-17,420000,M.BENNANI,rent charge,B0000180D,-68816.33,USD,manual
B0000180,2,2024-12-17,2024-12-17,51410000,M.BENNANI,rent charge,B0000180D,68816.33,USD,manual
B0000181,1,2024-09-20,2024-09-20,620000,S.ELFASI,service fee,B0000181D,-26222.17,USD,manual
B0000181,2,2024-09-20,2024-09-20,51410000,S.ELFASI,service fee,B0000181D,26222.17,USD,manual
B0000182,1,2024-07-02,2024-07-02,420000,Z.BERRADA,utility fee,B0000182D,-7685.73,USD,manual
B0000182,2,2024-07-02,2024-07-02,51410000,Z.BERRADA,utility fee,B0000182D,7685.73,USD,manual
B0000183,1,2024-01-22,2024-01-22,610000,H.AITLA,service fee,B0000183D,-35610.65,USD,manual
B0000183,2,2024-01-22,2024-01-22,51410000,H.AITLA,service fee,B0000183D,35610.65,USD,manual
B0000184,1,2024-01-14,2024-01-14,450000,K.MANSOURI,rent charge,B0000184D,-40526.56,USD,manual
B0000184,2,2024-01-14,2024-01-14,51410000,K.MANSOURI,rent charge,B0000184D,40526.56,USD,manual
B0000185,1,2024-01-02,2024-01-02,420000,S.ELFASI,supplier invoice,B0000185D,-262943.88,USD,manual
B0000185,2,2024-01-02,2024-01-02,51410000,S.ELFASI,supplier invoice,B0000185D,262943.88,USD,manual
B0000186,1,2024-11-07,2024-11-07,400000,Z.BERRADA,service fee,B0000186D,-16203.97,USD,manual
B0000186,2,2024-11-07,2024-11-07,51410000,Z.BERRADA,service fee,B0000186D,16203.97,USD,manual
B0000187,1,2024-11-09,2024-11-09,450000,WF-BATCH,rent charge,B0000187D,-5595.34,USD,system
B0000187,2,2024-11-09,2024-11-09,51410000,WF-BATCH,rent charge,B0000187D,5595.34,USD,system
B0000188,1,2024-10-02,2024-10-02,420000,K.MANSOURI,service fee,B0000188D,-31174.50,USD,manual
B0000188,2,2024-10-02,2024-10-02,51410000,K.MANSOURI,service fee,B0000188D,31174.50,USD,manual
B0000189,1,2024-12-26,2024-12-26,610000,Z.BERRADA,utility fee,B0000189D,-8096.53,USD,manual
B0000189,2,2024-12-26,2024-12-26,51410000,Z.BERRADA,utility fee,B0000189D,8096.53,USD,manual
B0000190,1,2024-10-24,2024-10-24,620000,Z.BERRADA,supplier invoice,B0000190D,-41104.44,USD,manual
B0000190,2,2024-10-24,2024-10-24,51410000,Z.BERRADA,supplier invoice,B0000190D,41104.44,USD,manual
B0000191,1,2024-03-02,2024-03-02,620000,Z.BERRADA,office supplies,B0000191D,-3708.28,USD,manual
B0000191,2,2024-03-02,2024-03-02,51410000,Z.BERRADA,office supplies,B0000191D,3708.28,USD,manual
B0000192,1,2024-07-21,2024-07-21,610000,M.BENNANI,rent charge,B0000192D,-26236.53,USD,manual
B0000192,2,2024-07-21,2024-07-21,51410000,M.BENNANI,rent charge,B0000192D,26236.53,USD,manual
B0000193,1,2024-02-10,2024-02-10,610000,S.ELFASI,supplier invoice,B0000193D,-33624.44,USD,manual
B0000193,2,2024-02-10,2024-02-10,51410000,S.ELFASI,supplier invoice,B0000193D,33624.44,USD,manual
B0000194,1,2024-11-03,2024-11-03,620000,H.AITLA,utility fee,B0000194D,-38055.74,USD,manual
B0000194,2,2024-11-03,2024-11-03,51410000,H.AITLA,utility fee,B0000194D,38055.74,USD,manual
B0000195,1,2024-07-19,2024-07-19,450000,Z.BERRADA,utility fee,B0000195D,-2252.33,USD,manual
B0000195,2,2024-07-19,2024-07-19,51410000,Z.BERRADA,utility fee,B0000195D,2252.33,USD,manual
B0000196,1,2024-04-22,2024-04-22,450000,Z.BERRADA,office supplies,B0000196D,-79528.92,USD,manual
B0000196,2,2024-04-22,2024-04-22,51410000,Z.BERRADA,office supplies,B0000196D,79528.92,USD,manual
B0000197,1,2024-06-22,2024-06-22,610000,Z.BERRADA,supplier invoice,B0000197D,-24257.99,USD,manual
B0000197,2,2024-06-22,2024-06-22,51410000,Z.BERRADA,supplier invoice,B0000197D,24257.99,USD,manual
B0000198,1,2024-03-09,2024-03-09,420000,SAP_JOB,service fee,B0000198D,-40738.11,USD,system
B0000198,2,2024-03-09,2024-03-09,51410000,SAP_JOB,service fee,B0000198D,40738.11,USD,system
B0000199,1,2024-06-03,2024-06-03,620000,H.AITLA,supplier invoice,B0000199D,-26980.38,USD,manual
B0000199,2,2024-06-03,2024-06-03,51410000,H.AITLA,supplier invoice,B0000199D,26980.38,USD,manual
B0000200,1,2024-03-04,2024-03-04,620000,S.ELFASI,supplier invoice,B0000200D,-6285.27,USD,manual
B0000200,2,2024-03-04,2024-03-04,51410000,S.ELFASI,supplier invoice,B0000200D,6285.27,USD,manual
B0000201,1,2024-12-04,2024-12-04,420000,H.AITLA,utility fee,B0000201D,-30987.49,USD,manual
B0000201,2,2024-12-04,2024-12-04,51410000,H.AITLA,utility fee,B0000201D,30987.49,USD,manual
B0000202,1,2024-07-15,2024-07-15,620000,Z.BERRADA,supplier invoice,B0000202D,-84867.20,USD,manual
B0000202,2,2024-07-15,2024-07-15,51410000,Z.BERRADA,supplier invoice,B0000202D,84867.20,USD,manual
B0000203,1,2024-03-05,2024-03-05,620000,Z.BERRADA,supplier invoice,B0000203D,-95618.83,USD,manual
B0000203,2,2024-03-05,2024-03-05,51410000,Z.BERRADA,supplier invoice,B0000203D,95618.83,USD,manual
B0000204,1,2024-12-23,2024-12-23,620000,M.BENNANI,utility fee,B0000204D,-11896.13,USD,manual
B0000204,2,2024-12-23,2024-12-23,51410000,M.BENNANI,utility fee,B0000204D,11896.13,USD,manual
B0000205,1,2024-10-02,2024-10-02,620000,M.BENNANI,service fee,B0000205D,-34468.12,USD,manual
B0000205,2,2024-10-02,2024-10-02,51410000,M.BENNANI,service fee,B0000205D,34468.12,USD,manual
B0000206,1,2024-07-10,2024-07-10,420000,Z.BERRADA,office supplies,B0000206D,-115256.74,USD,manual
B0000206,2,2024-07-10,2024-07-10,51410000,Z.BERRADA,office supplies,B0000206D,115256.74,USD,manual
B0000207,1,2024-12-15,2024-12-15,610000,Z.BERRADA,service fee,B0000207D,-26788.97,USD,manual
B0000207,2,2024-12-15,2024-12-15,51410000,Z.BERRADA,service fee,B0000207D,26788.97,USD,manual
B0000208,1,2024-03-16,2024-03-16,420000,K.MANSOURI,supplier invoice,B0000208D,-17989.65,USD,manual
B0000208,2,2024-03-16,2024-03-16,51410000,K.MANSOURI,supplier invoice,B0000208D,17989.65,USD,manual
B0000209,1,2024-10-10,2024-10-10,450000,S.ELFASI,service fee,B0000209D,-87796.69,USD,manual
B0000209,2,2024-10-10,2024-10-10,51410000,S.ELFASI,service fee,B0000209D,87796.69,USD,manual
B0000210,1,2024-07-02,2024-07-02,610000,S.ELFASI,supplier invoice,B0000210D,-30701.77,USD,manual
B0000210,2,2024-07-02,2024-07-02,51410000,S.ELFASI,supplier invoice,B0000210D,30701.77,USD,manual
B0000211,1,2024-10-16,2024-10-16,400000,WF-BATCH,supplier invoice,B0000211D,-36804.54,USD,system
B0000211,2,2024-10-16,2024-10-16,51410000,WF-BATCH,supplier invoice,B0000211D,36804.54,USD,system
B0000212,1,2024-05-09,2024-05-09,610000,Z.BERRADA,service fee,B0000212D,-30492.49,USD,manual
B0000212,2,2024-05-09,2024-05-09,51410000,Z.BERRADA,service fee,B0000212D,30492.49,USD,manual
B0000213,1,2024-08-02,2024-08-02,620000,S.ELFASI,rent charge,B0000213D,-22131.42,USD,manual
B0000213,2,2024-08-02,2024-08-02,51410000,S.ELFASI,rent charge,B0000213D,22131.42,USD,manual
B0000214,1,2024-03-25,2024-03-25,610000,N.FAROUK,rent charge,B0000214D,-5069.24,USD,manual
B0000214,2,2024-03-25,2024-03-25,51410000,N.FAROUK,rent charge,B0000214D,5069.24,USD,manual
B0000215,1,2024-02-02,2024-02-02,620000,K.MANSOURI,rent charge,B0000215D,-9058.39,USD,manual
B0000215,2,2024-02-02,2024-02-02,51410000,K.MANSOURI,rent charge,B0000215D,9058.39,USD,manual
B0000216,1,2024-08-11,2024-08-11,420000,S.ELFASI,service fee,B0000216D,-338717.25,USD,manual
B0000216,2,2024-08-11,2024-08-11,51410000,S.ELFASI,service fee,B0000216D,338717.25,USD,manual
B0000217,1,2024-06-15,2024-06-15,620000,Z.BERRADA,supplier invoice,B0000217D,-58538.23,USD,manual
B0000217,2,2024-06-15,2024-06-15,51410000,Z.BERRADA,supplier invoice,B0000217D,58538.23,USD,manual
B0000218,1,2024-02-07,2024-02-07,620000,S.ELFASI,service fee,B0000218D,-68671.30,USD,manual
B0000218,2,2024-02-07,2024-02-07,51410000,S.ELFASI,service fee,B0000218D,68671.30,USD,manual
B0000219,1,2024-09-22,2024-09-22,400000,M.BENNANI,service fee,B0000219D,-34363.45,USD,manual
B0000219,2,2024-09-22,2024-09-22,51410000,M.BENNANI,service fee,B0000219D,34363.45,USD,manual
B0000220,1,2024-06-11,2024-06-11,610000,S.ELFASI,service fee,B0000220D,-23246.96,USD,manual
B0000220,2,2024-06-11,2024-06-11,51410000,S.ELFASI,service fee,B0000220D,23246.96,USD,manual
B0000221,1,2024-05-21,2024-05-21,450000,M.BENNANI,office supplies,B0000221D,-29397.80,USD,manual
B0000221,2,2024-05-21,2024-05-21,51410000,M.BENNANI,office supplies,B0000221D,29397.80,USD,manual
B0000222,1,2024-06-22,2024-06-22,450000,K.MANSOURI,supplier invoice,B0000222D,-29872.25,USD,manual
B0000222,2,2024-06-22,2024-06-22,51410000,K.MANSOURI,supplier invoice,B0000222D,29872.25,USD,manual
B0000223,1,2024-05-19,2024-05-19,610000,Z.BERRADA,rent charge,B0000223D,-17556.80,USD,manual
B0000223,2,2024-05-19,2024-05-19,51410000,Z.BERRADA,rent charge,B0000223D,17556.80,USD,manual
B0000224,1,2024-05-01,2024-05-01,400000,IDOC_AUTO,rent charge,B0000224D,-6188.04,USD,system
B0000224,2,2024-05-01,2024-05-01,51410000,IDOC_AUTO,rent charge,B0000224D,6188.04,USD,system
B0000225,1,2024-01-07,2024-01-07,400000,M.BENNANI,utility fee,B0000225D,-7926.36,USD,manual
B0000225,2,2024-01-07,2024-01-07,51410000,M.BENNANI,utility fee,B0000225D,7926.36,USD,manual
B0000226,1,2024-03-11,2024-03-11,620000,H.AITLA,utility fee,B0000226D,-69099.65,USD,manual
B0000226,2,2024-03-11,2024-03-11,51410000,H.AITLA,utility fee,B0000226D,69099.65,USD,manual
B0000227,1,2024-03-13,2024-03-13,450000,SAP_JOB,service fee,B0000227D,-30186.60,USD,system
B0000227,2,2024-03-13,2024-03-13,51410000,SAP_JOB,service fee,B0000227D,30186.60,USD,system
B0000228,1,2024-08-18,2024-08-18,610000,WF-BATCH,rent charge,B0000228D,-28282.59,USD,system
B0000228,2,2024-08-18,2024-08-18,51410000,WF-BATCH,rent charge,B0000228D,28282.59,USD,system
B0000229,1,2024-11-12,2024-11-12,620000,M.BENNANI,rent charge,B0000229D,-28664.51,USD,manual
B0000229,2,2024-11-12,2024-11-12,51410000,M.BENNANI,rent charge,B0000229D,28664.51,USD,manual
B0000230,1,2024-08-04,2024-08-04,420000,Z.BERRADA,rent charge,B0000230D,-67270.89,USD,manual
B0000230,2,2024-08-04,2024-08-04,51410000,Z.BERRADA,rent charge,B0000230D,67270.89,USD,manual
B0000231,1,2024-04-08,2024-04-08,620000,M.BENNANI,utility fee,B0000231D,-25072.17,USD,manual
B0000231,2,2024-04-08,2024-04-08,51410000,M.BENNANI,utility fee,B0000231D,25072.17,USD,manual
B0000232,1,2024-12-24,2024-12-24,420000,H.AITLA,utility fee,B0000232D,-24727.26,USD,manual
B0000232,2,2024-12-24,2024-12-24,51410000,H.AITLA,utility fee,B0000232D,24727.26,USD,manual
B0000233,1,2024-06-14,2024-06-14,400000,K.MANSOURI,supplier invoice,B0000233D,-27727.00,USD,manual
B0000233,2,2024-06-14,2024-06-14,51410000,K.MANSOURI,supplier invoice,B0000233D,27727.00,USD,manual
B0000234,1,2024-01-02,2024-01-02,610000,M.BENNANI,supplier invoice,B0000234D,-22843.52,USD,manual
B0000234,2,2024-01-02,2024-01-02,51410000,M.BENNANI,supplier invoice,B0000234D,22843.52,USD,manual
B0000235,1,2024-02-04,2024-02-04,420000,S.ELFASI,office supplies,B0000235D,-25263.98,USD,manual
B0000235,2,2024-02-04,2024-02-04,51410000,S.ELFASI,office supplies,B0000235D,25263.98,USD,manual
B0000236,1,2024-06-15,2024-06-15,420000,S.ELFASI,rent charge,B0000236D,-37519.55,USD,manual
B0000236,2,2024-06-15,2024-06-15,51410000,S.ELFASI,rent charge,B0000236D,37519.55,USD,manual
B0000237,1,2024-12-21,2024-12-21,620000,K.MANSOURI,office supplies,B0000237D,-187208.17,USD,manual
