REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000575,1,2024-09-06,420000,Z.BERRADA,office supplies,B0000575D,-30677.30,USD,manual
B0000575,2,2024-09-06,51410000,Z.BERRADA,office supplies,B0000575D,30677.30,USD,manual
B0000576,1,2024-05-04,420000,Z.BERRADA,service fee,B0000576D,-23101.99,USD,manual
B0000576,2,2024-05-04,51410000,Z.BERRADA,service fee,B0000576D,23101.99,USD,manual
B0000577,1,2024-08-02,450000,H.AITLA,office supplies,B0000577D,-30091.45,USD,manual
B0000577,2,2024-08-02,51410000,H.AITLA,office supplies,B0000577D,30091.45,USD,manual
B0000578,1,2024-11-17,420000,H.AITLA,office supplies,B0000578D,-14088.54,USD,manual
B0000578,2,2024-11-17,51410000,H.AITLA,office supplies,B0000578D,14088.54,USD,manual
B0000579,1,2024-07-03,420000,K.MANSOURI,rent charge,B0000579D,-25269.58,USD,manual
B0000579,2,2024-07-03,51410000,K.MANSOURI,rent charge,B0000579D,25269.58,USD,manual
B0000580,1,2024-06-15,610000,Z.BERRADA,rent charge,B0000580D,-23212.47,USD,manual
B0000580,2,2024-06-15,51410000,Z.BERRADA,rent charge,B0000580D,23212.47,USD,manual
B0000581,1,2024-12-04,400000,H.AITLA,service fee,B0000581D,-8882.61,USD,manual
B0000581,2,2024-12-04,51410000,H.AITLA,service fee,B0000581D,8882.61,USD,manual
B0000582,1,2024-12-17,450000,S.ELFASI,service fee,B0000582D,-9344.95,USD,manual
B0000582,2,2024-12-17,51410000,S.ELFASI,service fee,B0000582D,9344.95,USD,manual
B0000583,1,2024-03-14,420000,K.MANSOURI,rent charge,B0000583D,-39007.07,USD,manual
B0000583,2,2024-03-14,51410000,K.MANSOURI,rent charge,B0000583D,39007.07,USD,manual
B0000584,1,2024-03-23,620000,H.AITLA,utility fee,B0000584D,-29266.83,USD,manual
B0000584,2,2024-03-23,51410000,H.AITLA,utility fee,B0000584D,29266.83,USD,manual
B0000585,1,2024-12-21,400000,H.AITLA,utility fee,B0000585D,-32299.13,USD,manual
B0000585,2,2024-12-21,51410000,H.AITLA,utility fee,B0000585D,32299.13,USD,manual
B0000586,1,2024-10-18,420000,Z.BERRADA,utility fee,B0000586D,-6375.59,USD,manual
B0000586,2,2024-10-18,51410000,Z.BERRADA,utility fee,B0000586D,6375.59,USD,manual
B0000587,1,2024-11-23,420000,M.BENNANI,rent charge,B0000587D,-27579.24,USD,manual
B0000587,2,2024-11-23,51410000,M.BENNANI,rent charge,B0000587D,27579.24,USD,manual
B0000588,1,2024-05-14,400000,H.AITLA,supplier invoice,B0000588D,-19379.06,USD,manual
B0000588,2,2024-05-14,51410000,H.AITLA,supplier invoice,B0000588D,19379.06,USD,manual
B0000589,1,2024-04-12,450000,Z.BERRADA,supplier invoice,B0000589D,-13567.57,USD,manual
B0000589,2,2024-04-12,51410000,Z.BERRADA,supplier invoice,B0000589D,13567.57,USD,manual
B0000590,1,2024-05-15,400000,S.ELFASI,supplier invoice,B0000590D,-13447.45,USD,manual
B0000590,2,2024-05-15,51410000,S.ELFASI,supplier invoice,B0000590D,13447.45,USD,manual
B0000591,1,2024-10-14,620000,Z.BERRADA,rent charge,B0000591D,-7595.42,USD,manual
B0000591,2,2024-10-14,51410000,Z.BERRADA,rent charge,B0000591D,7595.42,USD,manual
B0000592,1,2024-12-06,400000,Z.BERRADA,rent charge,B0000592D,-6924.73,USD,manual
B0000592,2,2024-12-06,51410000,Z.BERRADA,rent charge,B0000592D,6924.73,USD,manual
B0000593,1,2024-07-02,610000,M.BENNANI,rent charge,B0000593D,-7688.50,USD,manual
B0000593,2,2024-07-02,51410000,M.BENNANI,rent charge,B0000593D,7688.50,USD,manual
B0000594,1,2024-09-25,420000,S.ELFASI,service fee,B0000594D,-35120.26,USD,manual
B0000594,2,2024-09-25,51410000,S.ELFASI,service fee,B0000594D,35120.26,USD,manual
B0000595,1,2024-02-26,450000,Z.BERRADA,service fee,B0000595D,-13914.91,USD,manual
B0000595,2,2024-02-26,51410000,Z.BERRADA,service fee,B0000595D,13914.91,USD,manual
B0000596,1,2024-09-19,450000,Z.BERRADA,office supplies,B0000596D,-38308.75,USD,manual
B0000596,2,2024-09-19,51410000,Z.BERRADA,office supplies,B0000596D,38308.75,USD,manual
B0000597,1,2024-08-05,620000,K.MANSOURI,supplier invoice,B0000597D,-5807.15,USD,manual
B0000597,2,2024-08-05,51410000,K.MANSOURI,supplier invoice,B0000597D,5807.15,USD,manual
B0000598,1,2024-03-15,420000,M.BENNANI,supplier invoice,B0000598D,-22434.71,USD,manual
B0000598,2,2024-03-15,51410000,M.BENNANI,supplier invoice,B0000598D,22434.71,USD,manual
B0000599,1,2024-06-15,400000,M.BENNANI,utility fee,B0000599D,-1195.41,USD,manual
B0000599,2,2024-06-15,51410000,M.BENNANI,utility fee,B0000599D,1195.41,USD,manual
B0000600,1,2024-12-22,620000,M.BENNANI,utility fee,B0000600D,-31971.92,USD,manual
B0000600,2,2024-12-22,51410000,M.BENNANI,utility fee,B0000600D,31971.92,USD,manual
B0000601,1,2024-12-11,420000,H.AITLA,service fee,B0000601D,-28859.75,USD,manual
B0000601,2,2024-12-11,51410000,H.AITLA,service fee,B0000601D,28859.75,USD,manual
B0000602,1,2024-01-24,610000,H.AITLA,utility fee,B0000602D,-34158.99,USD,manual
B0000602,2,2024-01-24,51410000,H.AITLA,utility fee,B0000602D,34158.99,USD,manual
B0000603,1,2024-02-20,400000,K.MANSOURI,supplier invoice,B0000603D,-28999.37,USD,manual
B0000603,2,2024-02-20,51410000,K.MANSOURI,supplier invoice,B0000603D,28999.37,USD,manual
B0000604,1,2024-11-10,450000,H.AITLA,utility fee,B0000604D,-1889.54,USD,manual
B0000604,2,2024-11-10,51410000,H.AITLA,utility fee,B0000604D,1889.54,USD,manual
B0000605,1,2024-05-17,610000,S.ELFASI,utility fee,B0000605D,-39109.55,USD,manual
B0000605,2,2024-05-17,51410000,S.ELFASI,utility fee,B0000605D,39109.55,USD,manual
B0000606,1,2024-03-07,400000,K.MANSOURI,supplier invoice,B0000606D,-10328.81,USD,manual
B0000606,2,2024-03-07,51410000,K.MANSOURI,supplier invoice,B0000606D,10328.81,USD,manual
B0000607,1,2024-09-07,400000,M.BENNANI,rent charge,B0000607D,-13386.92,USD,manual
B0000607,2,2024-09-07,51410000,M.BENNANI,rent charge,B0000607D,13386.92,USD,manual
B0000608,1,2024-12-19,400000,K.MANSOURI,supplier invoice,B0000608D,-31066.19,USD,manual
B0000608,2,2024-12-19,51410000,K.MANSOURI,supplier invoice,B0000608D,31066.19,USD,manual
B0000609,1,2024-06-23,610000,H.AITLA,rent charge,B0000609D,-4067.71,USD,manual
B0000609,2,2024-06-23,51410000,H.AITLA,rent charge,B0000609D,4067.71,USD,manual
B0000610,1,2024-09-05,400000,H.AITLA,utility fee,B0000610D,-31816.30,USD,manual
B0000610,2,2024-09-05,51410000,H.AITLA,utility fee,B0000610D,31816.30,USD,manual
B0000611,1,2024-04-13,450000,H.AITLA,service fee,B0000611D,-26022.60,USD,manual
B0000611,2,2024-04-13,51410000,H.AITLA,service fee,B0000611D,26022.60,USD,manual
B0000612,1,2024-03-04,420000,S.ELFASI,supplier invoice,B0000612D,-32003.72,USD,manual
B0000612,2,2024-03-04,51410000,S.ELFASI,supplier invoice,B0000612D,32003.72,USD,manual
B0000613,1,2024-12-14,400000,H.AITLA,utility fee,B0000613D,-25916.39,USD,manual
B0000613,2,2024-12-14,51410000,H.AITLA,utility fee,B0000613D,25916.39,USD,manual
B0000614,1,2024-11-07,450000,Z.BERRADA,office supplies,B0000614D,-5459.54,USD,manual
B0000614,2,2024-11-07,51410000,Z.BERRADA,office supplies,B0000614D,5459.54,USD,manual
B0000615,1,2024-05-09,400000,Z.BERRADA,rent charge,B0000615D,-31823.60,USD,manual
B0000615,2,2024-05-09,51410000,Z.BERRADA,rent charge,B0000615D,31823.60,USD,manual
B0000616,1,2024-03-11,620000,H.AITLA,rent charge,B0000616D,-28933.12,USD,manual
B0000616,2,2024-03-11,51410000,H.AITLA,rent charge,B0000616D,28933.12,USD,manual
B0000617,1,2024-02-06,610000,H.AITLA,service fee,B0000617D,-27804.12,USD,manual
B0000617,2,2024-02-06,51410000,H.AITLA,service fee,B0000617D,27804.12,USD,manual
B0000618,1,2024-09-10,420000,S.ELFASI,service fee,B0000618D,-39403.32,USD,manual
B0000618,2,2024-09-10,51410000,S.ELFASI,service fee,B0000618D,39403.32,USD,manual
B0000619,1,2024-06-23,420000,H.AITLA,service fee,B0000619D,-28674.84,USD,manual
B0000619,2,2024-06-23,51410000,H.AITLA,service fee,B0000619D,28674.84,USD,manual
B0000620,1,2024-09-07,400000,H.AITLA,service fee,B0000620D,-20470.29,USD,manual
B0000620,2,2024-09-07,51410000,H.AITLA,service fee,B0000620D,20470.29,USD,manual
B0000621,1,2024-11-18,400000,H.AITLA,supplier invoice,B0000621D,-28845.96,USD,manual
B0000621,2,2024-11-18,51410000,H.AITLA,supplier invoice,B0000621D,28845.96,USD,manual
B0000622,1,2024-10-12,620000,H.AITLA,office supplies,B0000622D,-21478.47,USD,manual
B0000622,2,2024-10-12,51410000,H.AITLA,office supplies,B0000622D,21478.47,USD,manual
B0000623,1,2024-09-12,400000,K.MANSOURI,rent charge,B0000623D,-39258.69,USD,manual
B0000623,2,2024-09-12,51410000,K.MANSOURI,rent charge,B0000623D,39258.69,USD,manual
B0000624,1,2024-06-06,420000,H.AITLA,office supplies,B0000624D,-26271.59,USD,manual
B0000624,2,2024-06-06,51410000,H.AITLA,office supplies,B0000624D,26271.59,USD,manual
B0000625,1,2024-04-16,420000,Z.BERRADA,supplier invoice,B0000625D,-30916.52,USD,manual
B0000625,2,2024-04-16,51410000,Z.BERRADA,supplier invoice,B0000625D,30916.52,USD,manual
B0000626,1,2024-01-19,620000,M.BENNANI,service fee,B0000626D,-26255.62,USD,manual
B0000626,2,2024-01-19,51410000,M.BENNANI,service fee,B0000626D,26255.62,USD,manual
B0000627,1,2024-03-20,620000,K.MANSOURI,office supplies,B0000627D,-23757.45,USD,manual
B0000627,2,2024-03-20,51410000,K.MANSOURI,office supplies,B0000627D,23757.45,USD,manual
B0000628,1,2024-12-02,400000,Z.BERRADA,supplier invoice,B0000628D,-26980.46,USD,manual
B0000628,2,2024-12-02,51410000,Z.BERRADA,supplier invoice,B0000628D,26980.46,USD,manual
B0000629,1,2024-02-18,610000,H.AITLA,service fee,B0000629D,-16843.29,USD,manual
B0000629,2,2024-02-18,51410000,H.AITLA,service fee,B0000629D,16843.29,USD,manual
B0000630,1,2024-10-26,620000,S.ELFASI,rent charge,B0000630D,-32230.70,USD,manual
B0000630,2,2024-10-26,51410000,S.ELFASI,rent charge,B0000630D,32230.70,USD,manual
B0000631,1,2024-08-17,620000,H.AITLA,utility fee,B0000631D,-21084.92,USD,manual
B0000631,2,2024-08-17,51410000,H.AITLA,utility fee,B0000631D,21084.92,USD,manual
B0000632,1,2024-05-14,610000,M.BENNANI,rent charge,B0000632D,-32420.16,USD,manual
B0000632,2,2024-05-14,51410000,M.BENNANI,rent charge,B0000632D,32420.16,USD,manual
B0000633,1,2024-12-08,400000,M.BENNANI,service fee,B0000633D,-21687.56,USD,manual
B0000633,2,2024-12-08,51410000,M.BENNANI,service fee,B0000633D,21687.56,USD,manual
B0000634,1,2024-07-20,620000,S.ELFASI,service fee,B0000634D,-33381.02,USD,manual
B0000634,2,2024-07-20,51410000,S.ELFASI,service fee,B0000634D,33381.02,USD,manual
B0000635,1,2024-12-18,400000,H.AITLA,office supplies,B0000635D,-15340.38,USD,manual
B0000635,2,2024-12-18,51410000,H.AITLA,office supplies,B0000635D,15340.38,USD,manual
B0000636,1,2024-04-03,450000,K.MANSOURI,service fee,B0000636D,-4504.74,USD,manual
B0000636,2,2024-04-03,51410000,K.MANSOURI,service fee,B0000636D,4504.74,USD,manual
B0000637,1,2024-10-21,620000,K.MANSOURI,utility fee,B0000637D,-2954.11,USD,manual
B0000637,2,2024-10-21,51410000,K.MANSOURI,utility fee,B0000637D,2954.11,USD,manual
B0000638,1,2024-01-26,620000,Z.BERRADA,service fee,B0000638D,-24247.49,USD,manual
B0000638,2,2024-01-26,51410000,Z.BERRADA,service fee,B0000638D,24247.49,USD,manual
B0000639,1,2024-02-24,400000,Z.BERRADA,office supplies,B0000639D,-4561.85,USD,manual
B0000639,2,2024-02-24,51410000,Z.BERRADA,office supplies,B0000639D,4561.85,USD,manual
B0000640,1,2024-02-02,620000,Z.BERRADA,utility fee,B0000640D,-2223.05,USD,manual
B0000640,2,2024-02-02,51410000,Z.BERRADA,utility fee,B0000640D,2223.05,USD,manual
B0000641,1,2024-08-16,450000,S.ELFASI,utility fee,B0000641D,-23495.34,USD,manual
B0000641,2,2024-08-16,51410000,S.ELFASI,utility fee,B0000641D,23495.34,USD,manual
B0000642,1,2024-07-09,620000,Z.BERRADA,supplier invoice,B0000642D,-27416.81,USD,manual
B0000642,2,2024-07-09,51410000,Z.BERRADA,supplier invoice,B0000642D,27416.81,USD,manual
B0000643,1,2024-03-20,610000,K.MANSOURI,utility fee,B0000643D,-35882.11,USD,manual
B0000643,2,2024-03-20,51410000,K.MANSOURI,utility fee,B0000643D,35882.11,USD,manual
B0000644,1,2024-12-10,450000,Z.BERRADA,utility fee,B0000644D,-7779.01,USD,manual
B0000644,2,2024-12-10,51410000,Z.BERRADA,utility fee,B0000644D,7779.01,USD,manual
B0000645,1,2024-11-08,400000,S.ELFASI,utility fee,B0000645D,-4956.16,USD,manual
B0000645,2,2024-11-08,51410000,S.ELFASI,utility fee,B0000645D,4956.16,USD,manual
B0000646,1,2024-02-07,610000,Z.BERRADA,rent charge,B0000646D,-38123.23,USD,manual
B0000646,2,2024-02-07,51410000,Z.BERRADA,rent charge,B0000646D,38123.23,USD,manual
B0000647,1,2024-05-15,400000,Z.BERRADA,supplier invoice,B0000647D,-14371.42,USD,manual
B0000647,2,2024-05-15,51410000,Z.BERRADA,supplier invoice,B0000647D,14371.42,USD,manual
B0000648,1,2024-01-09,450000,H.AITLA,rent charge,B0000648D,-36408.50,USD,manual
B0000648,2,2024-01-09,51410000,H.AITLA,rent charge,B0000648D,36408.50,USD,manual
B0000649,1,2024-11-26,420000,H.AITLA,office supplies,B0000649D,-21235.68,USD,manual
B0000649,2,2024-11-26,51410000,H.AITLA,office supplies,B0000649D,21235.68,USD,manual
B0000650,1,2024-01-24,450000,S.ELFASI,utility fee,B0000650D,-27654.79,USD,manual
B0000650,2,2024-01-24,51410000,S.ELFASI,utility fee,B0000650D,27654.79,USD,manual
B0000651,1,2024-07-21,450000,Z.BERRADA,utility fee,B0000651D,-13286.02,USD,manual
B0000651,2,2024-07-21,51410000,Z.BERRADA,utility fee,B0000651D,13286.02,USD,manual
B0000652,1,2024-07-05,620000,Z.BERRADA,service fee,B0000652D,-5963.19,USD,manual
B0000652,2,2024-07-05,51410000,Z.BERRADA,service fee,B0000652D,5963.19,USD,manual
B0000653,1,2024-12-25,400000,S.ELFASI,utility fee,B0000653D,-35087.79,USD,manual
B0000653,2,2024-12-25,51410000,S.ELFASI,utility fee,B0000653D,35087.79,USD,manual
B0000654,1,2024-06-14,450000,K.MANSOURI,rent charge,B0000654D,-40073.00,USD,manual
B0000654,2,2024-06-14,51410000,K.MANSOURI,rent charge,B0000654D,40073.00,USD,manual
B0000655,1,2024-02-18,620000,H.AITLA,supplier invoice,B0000655D,-41793.50,USD,manual
B0000655,2,2024-02-18,51410000,H.AITLA,supplier invoice,B0000655D,41793.50,USD,manual
B0000656,1,2024-09-03,610000,M.BENNANI,service fee,B0000656D,-2483.92,USD,manual
B0000656,2,2024-09-03,51410000,M.BENNANI,service fee,B0000656D,2483.92,USD,manual
B0000657,1,2024-02-06,610000,H.AITLA,utility fee,B0000657D,-41298.03,USD,manual
B0000657,2,2024-02-06,51410000,H.AITLA,utility fee,B0000657D,41298.03,USD,manual
B0000658,1,2024-10-23,450000,K.MANSOURI,service fee,B0000658D,-11161.00,USD,manual
B0000658,2,2024-10-23,51410000,K.MANSOURI,service fee,B0000658D,11161.00,USD,manual
B0000659,1,2024-08-10,610000,K.MANSOURI,utility fee,B0000659D,-27141.78,USD,manual
B0000659,2,2024-08-10,51410000,K.MANSOURI,utility fee,B0000659D,27141.78,USD,manual
B0000660,1,2024-06-18,400000,Z.BERRADA,rent charge,B0000660D,-25863.91,USD,manual
B0000660,2,2024-06-18,51410000,Z.BERRADA,rent charge,B0000660D,25863.91,USD,manual
B0000661,1,2024-10-07,450000,M.BENNANI,rent charge,B0000661D,-20508.25,USD,manual
B0000661,2,2024-10-07,51410000,M.BENNANI,rent charge,B0000661D,20508.25,USD,manual
B0000662,1,2024-03-20,610000,Z.BERRADA,utility fee,B0000662D,-3209.61,USD,manual
B0000662,2,2024-03-20,51410000,Z.BERRADA,utility fee,B0000662D,3209.61,USD,manual
B0000663,1,2024-02-22,400000,K.MANSOURI,supplier invoice,B0000663D,-37777.38,USD,manual
B0000663,2,2024-02-22,51410000,K.MANSOURI,supplier invoice,B0000663D,37777.38,USD,manual
B0000664,1,2024-12-20,400000,Z.BERRADA,rent charge,B0000664D,-22776.37,USD,manual
B0000664,2,2024-12-20,51410000,Z.BERRADA,rent charge,B0000664D,22776.37,USD,manual
B0000665,1,2024-10-13,610000,K.MANSOURI,utility fee,B0000665D,-22361.33,USD,manual
B0000665,2,2024-10-13,51410000,K.MANSOURI,utility fee,B0000665D,22361.33,USD,manual
B0000666,1,2024-12-21,420000,M.BENNANI,utility fee,B0000666D,-27149.38,USD,manual
B0000666,2,2024-12-21,51410000,M.BENNANI,utility fee,B0000666D,27149.38,USD,manual
B0000667,1,2024-07-24,610000,M.BENNANI,utility fee,B0000667D,-27678.89,USD,manual
B0000667,2,2024-07-24,51410000,M.BENNANI,utility fee,B0000667D,27678.89,USD,manual
B0000668,1,2024-06-23,450000,K.MANSOURI,rent charge,B0000668D,-38203.75,USD,manual
B0000668,2,2024-06-23,51410000,K.MANSOURI,rent charge,B0000668D,38203.75,USD,manual
B0000669,1,2024-12-02,610000,K.MANSOURI,rent charge,B0000669D,-13402.57,USD,manual
B0000669,2,2024-12-02,51410000,K.MANSOURI,rent charge,B0000669D,13402.57,USD,manual
B0000670,1,2024-01-19,610000,K.MANSOURI,supplier invoice,B0000670D,-35332.28,USD,manual
B0000670,2,2024-01-19,51410000,K.MANSOURI,supplier invoice,B0000670D,35332.28,USD,manual
B0000671,1,2024-08-19,450000,Z.BERRADA,service fee,B0000671D,-18523.58,USD,manual
B0000671,2,2024-08-19,51410000,Z.BERRADA,service fee,B0000671D,18523.58,USD,manual
B0000672,1,2024-12-24,400000,H.AITLA,office supplies,B0000672D,-8537.22,USD,manual
B0000672,2,2024-12-24,51410000,H.AITLA,office supplies,B0000672D,8537.22,USD,manual
B0000673,1,2024-04-10,610000,S.ELFASI,utility fee,B0000673D,-41880.23,USD,manual
B0000673,2,2024-04-10,51410000,S.ELFASI,utility fee,B0000673D,41880.23,USD,manual
B0000674,1,2024-01-06,450000,M.BENNANI,service fee,B0000674D,-16822.59,USD,manual
B0000674,2,2024-01-06,51410000,M.BENNANI,service fee,B0000674D,16822.59,USD,manual
B0000675,1,2024-08-26,620000,K.MANSOURI,rent charge,B0000675D,-3528.59,USD,manual
B0000675,2,2024-08-26,51410000,K.MANSOURI,rent charge,B0000675D,3528.59,USD,manual
B0000676,1,2024-11-11,620000,K.MANSOURI,office supplies,B0000676D,-1434.86,USD,manual
B0000676,2,2024-11-11,51410000,K.MANSOURI,office supplies,B0000676D,1434.86,USD,manual
B0000677,1,2024-01-15,620000,Z.BERRADA,office supplies,B0000677D,-13431.58,USD,manual
B0000677,2,2024-01-15,51410000,Z.BERRADA,office supplies,B0000677D,13431.58,USD,manual
B0000678,1,2024-12-04,620000,H.AITLA,office supplies,B0000678D,-4868.25,USD,manual
B0000678,2,2024-12-04,51410000,H.AITLA,office supplies,B0000678D,4868.25,USD,manual
B0000679,1,2024-06-26,620000,S.ELFASI,supplier invoice,B0000679D,-31866.51,USD,manual
B0000679,2,2024-06-26,51410000,S.ELFASI,supplier invoice,B0000679D,31866.51,USD,manual
B0000680,1,2024-05-03,420000,Z.BERRADA,utility fee,B0000680D,-39056.86,USD,manual
B0000680,2,2024-05-03,51410000,Z.BERRADA,utility fee,B0000680D,39056.86,USD,manual
B0000681,1,2024-06-07,420000,Z.BERRADA,office supplies,B0000681D,-14566.41,USD,manual
B0000681,2,2024-06-07,51410000,Z.BERRADA,office supplies,B0000681D,14566.41,USD,manual
B0000682,1,2024-09-14,420000,Z.BERRADA,utility fee,B0000682D,-36795.68,USD,manual
B0000682,2,2024-09-14,51410000,Z.BERRADA,utility fee,B0000682D,36795.68,USD,manual
B0000683,1,2024-01-06,450000,M.BENNANI,supplier invoice,B0000683D,-4687.26,USD,manual
B0000683,2,2024-01-06,51410000,M.BENNANI,supplier invoice,B0000683D,4687.26,USD,manual
B0000684,1,2024-04-15,400000,K.MANSOURI,office supplies,B0000684D,-15676.70,USD,manual
B0000684,2,2024-04-15,51410000,K.MANSOURI,office supplies,B0000684D,15676.70,USD,manual
B0000685,1,2024-08-17,610000,K.MANSOURI,rent charge,B0000685D,-38274.56,USD,manual
B0000685,2,2024-08-17,51410000,K.MANSOURI,rent charge,B0000685D,38274.56,USD,manual
B0000686,1,2024-05-18,420000,Z.BERRADA,utility fee,B0000686D,-17537.34,USD,manual
B0000686,2,2024-05-18,51410000,Z.BERRADA,utility fee,B0000686D,17537.34,USD,manual
B0000687,1,2024-11-10,420000,K.MANSOURI,service fee,B0000687D,-17321.66,USD,manual
B0000687,2,2024-11-10,51410000,K.MANSOURI,service fee,B0000687D,17321.66,USD,manual
B0000688,1,2024-09-07,400000,Z.BERRADA,rent charge,B0000688D,-30628.05,USD,manual
B0000688,2,2024-09-07,51410000,Z.BERRADA,rent charge,B0000688D,30628.05,USD,manual
B0000689,1,2024-12-24,620000,S.ELFASI,service fee,B0000689D,-34851.91,USD,manual
B0000689,2,2024-12-24,51410000,S.ELFASI,service fee,B0000689D,34851.91,USD,manual
B0000690,1,2024-09-13,620000,K.MANSOURI,service fee,B0000690D,-41660.16,USD,manual
B0000690,2,2024-09-13,51410000,K.MANSOURI,service fee,B0000690D,41660.16,USD,manual
B0000691,1,2024-04-22,400000,Z.BERRADA,supplier invoice,B0000691D,-27938.16,USD,manual
B0000691,2,2024-04-22,51410000,Z.BERRADA,supplier invoice,B0000691D,27938.16,USD,manual
B0000692,1,2024-08-09,620000,M.BENNANI,rent charge,B0000692D,-39897.84,USD,manual
B0000692,2,2024-08-09,51410000,M.BENNANI,rent charge,B0000692D,39897.84,USD,manual
B0000693,1,2024-07-10,620000,K.MANSOURI,office supplies,B0000693D,-34635.37,USD,manual
B0000693,2,2024-07-10,51410000,K.MANSOURI,office supplies,B0000693D,34635.37,USD,manual
B0000694,1,2024-06-02,610000,S.ELFASI,office supplies,B0000694D,-32616.53,USD,manual
B0000694,2,2024-06-02,51410000,S.ELFASI,office supplies,B0000694D,32616.53,USD,manual
B0000695,1,2024-11-11,400000,S.ELFASI,utility fee,B0000695D,-945.25,USD,manual
B0000695,2,2024-11-11,51410000,S.ELFASI,utility fee,B0000695D,945.25,USD,manual
B0000696,1,2024-07-11,420000,K.MANSOURI,service fee,B0000696D,-1686.87,USD,manual
B0000696,2,2024-07-11,51410000,K.MANSOURI,service fee,B0000696D,1686.87,USD,manual
B0000697,1,2024-07-08,610000,Z.BERRADA,service fee,B0000697D,-14954.96,USD,manual
B0000697,2,2024-07-08,51410000,Z.BERRADA,service fee,B0000697D,14954.96,USD,manual
B0000698,1,2024-12-02,620000,Z.BERRADA,office supplies,B0000698D,-16310.59,USD,manual
B0000698,2,2024-12-02,51410000,Z.BERRADA,office supplies,B0000698D,16310.59,USD,manual
B0000699,1,2024-05-03,620000,K.MANSOURI,rent charge,B0000699D,-18475.81,USD,manual
B0000699,2,2024-05-03,51410000,K.MANSOURI,rent charge,B0000699D,18475.81,USD,manual
B0000700,1,2024-05-21,610000,M.BENNANI,utility fee,B0000700D,-32909.24,USD,manual
B0000700,2,2024-05-21,51410000,M.BENNANI,utility fee,B0000700D,32909.24,USD,manual
B0000701,1,2024-08-14,420000,H.AITLA,rent charge,B0000701D,-31204.74,USD,manual
B0000701,2,2024-08-14,51410000,H.AITLA,rent charge,B0000701D,31204.74,USD,manual
B0000702,1,2024-08-14,400000,Z.BERRADA,service fee,B0000702D,-10904.22,USD,manual
B0000702,2,2024-08-14,51410000,Z.BERRADA,service fee,B0000702D,10904.22,USD,manual
B0000703,1,2024-03-15,420000,S.ELFASI,supplier invoice,B0000703D,-10710.41,USD,manual
B0000703,2,2024-03-15,51410000,S.ELFASI,supplier invoice,B0000703D,10710.41,USD,manual
B0000704,1,2024-05-26,400000,M.BENNANI,utility fee,B0000704D,-7218.51,USD,manual
B0000704,2,2024-05-26,51410000,M.BENNANI,utility fee,B0000704D,7218.51,USD,manual
B0000705,1,2024-04-11,620000,M.BENNANI,supplier invoice,B0000705D,-31157.74,USD,manual
B0000705,2,2024-04-11,51410000,M.BENNANI,supplier invoice,B0000705D,31157.74,USD,manual
B0000706,1,2024-04-24,420000,Z.BERRADA,service fee,B0000706D,-2682.13,USD,manual
B0000706,2,2024-04-24,51410000,Z.BERRADA,service fee,B0000706D,2682.13,USD,manual
B0000707,1,2024-11-10,620000,Z.BERRADA,office supplies,B0000707D,-41904.81,USD,manual
B0000707,2,2024-11-10,51410000,Z.BERRADA,office supplies,B0000707D,41904.81,USD,manual
B0000708,1,2024-12-11,450000,K.MANSOURI,rent charge,B0000708D,-9735.74,USD,manual
B0000708,2,2024-12-11,51410000,K.MANSOURI,rent charge,B0000708D,9735.74,USD,manual
B0000709,1,2024-08-20,620000,K.MANSOURI,utility fee,B0000709D,-28661.90,USD,manual
B0000709,2,2024-08-20,51410000,K.MANSOURI,utility fee,B0000709D,28661.90,USD,manual
B0000710,1,2024-07-14,610000,H.AITLA,service fee,B0000710D,-27819.75,USD,manual
B0000710,2,2024-07-14,51410000,H.AITLA,service fee,B0000710D,27819.75,USD,manual
B0000711,1,2024-04-16,610000,M.BENNANI,office supplies,B0000711D,-3314.42,USD,manual
B0000711,2,2024-04-16,51410000,M.BENNANI,office supplies,B0000711D,3314.42,USD,manual
B0000712,1,2024-12-11,450000,M.BENNANI,service fee,B0000712D,-5761.99,USD,manual
B0000712,2,2024-12-11,51410000,M.BENNANI,service fee,B0000712D,5761.99,USD,manual
B0000713,1,2024-06-20,420000,S.ELFASI,office supplies,B0000713D,-16215.65,USD,manual
B0000713,2,2024-06-20,51410000,S.ELFASI,office supplies,B0000713D,16215.65,USD,manual
B0000714,1,2024-04-23,400000,M.BENNANI,office supplies,B0000714D,-10483.14,USD,manual
B0000714,2,2024-04-23,51410000,M.BENNANI,office supplies,B0000714D,10483.14,USD,manual
B0000715,1,2024-01-06,620000,M.BENNANI,supplier invoice,B0000715D,-18947.30,USD,manual
B0000715,2,2024-01-06,51410000,M.BENNANI,supplier invoice,B0000715D,18947.30,USD,manual
B0000716,1,2024-02-22,450000,H.AITLA,office supplies,B0000716D,-32208.62,USD,manual
B0000716,2,2024-02-22,51410000,H.AITLA,office supplies,B0000716D,32208.62,USD,manual
B0000717,1,2024-06-06,400000,H.AITLA,supplier invoice,B0000717D,-25387.43,USD,manual
B0000717,2,2024-06-06,51410000,H.AITLA,supplier invoice,B0000717D,25387.43,USD,manual
B0000718,1,2024-10-03,420000,K.MANSOURI,office supplies,B0000718D,-32858.05,USD,manual
B0000718,2,2024-10-03,51410000,K.MANSOURI,office supplies,B0000718D,32858.05,USD,manual
